Observation    Measured       Simulated      Weight          Residual   Sensitive
Date20070821  1.300000E-01  8.280840E-02  1.000000E+00  +4.719160E-02      YES
Date20070822  2.400000E-01  1.809020E-01  1.000000E+00  +5.909800E-02      YES
Date20070823  5.200000E-01  3.144560E-01  1.000000E+00  +2.055440E-01      YES
Date20070824  3.400000E-01  4.281230E-01  1.000000E+00  -8.812300E-02      YES
Date20070825  2.000000E-01  5.170090E-01  1.000000E+00  -3.170090E-01      YES
Date20070826  1.600000E-01  5.027380E-01  1.000000E+00  -3.427380E-01      YES
Date20070827  1.300000E-01  4.437510E-01  1.000000E+00  -3.137510E-01      YES
Date20070828  1.300000E-01  4.080400E-01  1.000000E+00  -2.780400E-01      YES
Date20070829  1.300000E-01  3.640570E-01  1.000000E+00  -2.340570E-01      YES
Date20070830  1.300000E-01  3.255500E-01  1.000000E+00  -1.955500E-01      YES
Date20070831  1.000000E-01  2.936770E-01  1.000000E+00  -1.936770E-01      YES
Date20070901  3.400000E-01  3.364300E-01  1.000000E+00  +3.570000E-03      YES
Date20070902  2.000000E-01  4.245940E-01  1.000000E+00  -2.245940E-01      YES
Date20070903  2.000000E-01  4.142240E-01  1.000000E+00  -2.142240E-01      YES
Date20070904  1.600000E-01  3.866850E-01  1.000000E+00  -2.266850E-01      YES
Date20070905  2.400000E-01  4.425880E-01  1.000000E+00  -2.025880E-01      YES
Date20070906  2.000000E-01  4.961140E-01  1.000000E+00  -2.961140E-01      YES
Date20070907  2.000000E-01  4.818390E-01  1.000000E+00  -2.818390E-01      YES
Date20070908  1.600000E-01  4.629430E-01  1.000000E+00  -3.029430E-01      YES
Date20070909  1.600000E-01  4.789570E-01  1.000000E+00  -3.189570E-01      YES
Date20070910  2.000000E-01  4.757250E-01  1.000000E+00  -2.757250E-01      YES
Date20070911  5.600000E-01  5.313090E-01  1.000000E+00  +2.869100E-02      YES
Date20070912  6.600000E-01  6.718680E-01  1.000000E+00  -1.186800E-02      YES
Date20070913  6.100000E-01  7.187630E-01  1.000000E+00  -1.087630E-01      YES
Date20070914  5.600000E-01  6.723320E-01  1.000000E+00  -1.123320E-01      YES
Date20070915  5.200000E-01  6.298990E-01  1.000000E+00  -1.098990E-01      YES
Date20070916  4.600000E-01  5.856160E-01  1.000000E+00  -1.256160E-01      YES
Date20070917  3.400000E-01  5.397920E-01  1.000000E+00  -1.997920E-01      YES
Date20070918  2.900000E-01  4.952670E-01  1.000000E+00  -2.052670E-01      YES
Date20070919  2.900000E-01  4.726550E-01  1.000000E+00  -1.826550E-01      YES
Date20070920  2.900000E-01  4.646780E-01  1.000000E+00  -1.746780E-01      YES
Date20070921  2.900000E-01  4.305560E-01  1.000000E+00  -1.405560E-01      YES
Date20070922  2.400000E-01  3.875210E-01  1.000000E+00  -1.475210E-01      YES
Date20070923  2.000000E-01  3.499260E-01  1.000000E+00  -1.499260E-01      YES
Date20070924  1.600000E-01  3.113900E-01  1.000000E+00  -1.513900E-01      YES
Date20070925  1.600000E-01  2.751960E-01  1.000000E+00  -1.151960E-01      YES
Date20070926  1.600000E-01  2.479030E-01  1.000000E+00  -8.790300E-02      YES
Date20070927  2.400000E-01  2.405680E-01  1.000000E+00  -5.680000E-04      YES
Date20070928  7.100000E-01  2.868780E-01  1.000000E+00  +4.231220E-01      YES
Date20070929  8.700000E-01  4.609430E-01  1.000000E+00  +4.090570E-01      YES
Date20070930  7.600000E-01  6.393740E-01  1.000000E+00  +1.206260E-01      YES
Date20071001  7.100000E-01  6.374310E-01  1.000000E+00  +7.256900E-02      YES
Date20071002  7.100000E-01  5.769870E-01  1.000000E+00  +1.330130E-01      YES
Date20071003  6.100000E-01  5.503430E-01  1.000000E+00  +5.965700E-02      YES
Date20071004  6.100000E-01  5.156490E-01  1.000000E+00  +9.435100E-02      YES
Date20071005  6.100000E-01  4.996460E-01  1.000000E+00  +1.103540E-01      YES
Date20071006  5.600000E-01  5.041990E-01  1.000000E+00  +5.580100E-02      YES
Date20071007  5.200000E-01  4.913110E-01  1.000000E+00  +2.868900E-02      YES
Date20071008  4.000000E-01  4.536920E-01  1.000000E+00  -5.369200E-02      YES
Date20071009  3.400000E-01  4.155860E-01  1.000000E+00  -7.558600E-02      YES
Date20071010  2.900000E-01  3.805570E-01  1.000000E+00  -9.055700E-02      YES
Date20071011  2.400000E-01  3.452460E-01  1.000000E+00  -1.052460E-01      YES
Date20071012  2.400000E-01  3.124890E-01  1.000000E+00  -7.248900E-02      YES
Date20071013  2.400000E-01  2.837040E-01  1.000000E+00  -4.370400E-02      YES
Date20071014  2.000000E-01  2.593200E-01  1.000000E+00  -5.932000E-02      YES
Date20071015  1.600000E-01  2.310760E-01  1.000000E+00  -7.107600E-02      YES
Date20071016  1.600000E-01  2.021580E-01  1.000000E+00  -4.215800E-02      YES
Date20071017  1.600000E-01  1.751420E-01  1.000000E+00  -1.514200E-02      YES
Date20071018  1.600000E-01  1.621130E-01  1.000000E+00  -2.113000E-03      YES
Date20071019  2.000000E-01  1.806580E-01  1.000000E+00  +1.934200E-02      YES
Date20071020  2.400000E-01  2.181670E-01  1.000000E+00  +2.183300E-02      YES
Date20071021  2.900000E-01  2.544420E-01  1.000000E+00  +3.555800E-02      YES
Date20071022  3.400000E-01  3.058290E-01  1.000000E+00  +3.417100E-02      YES
Date20071023  2.900000E-01  3.491030E-01  1.000000E+00  -5.910300E-02      YES
Date20071024  2.900000E-01  3.578830E-01  1.000000E+00  -6.788300E-02      YES
Date20071025  2.900000E-01  3.700710E-01  1.000000E+00  -8.007100E-02      YES
Date20071026  3.400000E-01  3.663600E-01  1.000000E+00  -2.636000E-02      YES
Date20071027  3.400000E-01  3.405200E-01  1.000000E+00  -5.200000E-04      YES
Date20071028  3.400000E-01  3.217230E-01  1.000000E+00  +1.827700E-02      YES
Date20071029  3.400000E-01  2.999620E-01  1.000000E+00  +4.003800E-02      YES
Date20071030  3.400000E-01  2.753730E-01  1.000000E+00  +6.462700E-02      YES
Date20071031  4.000000E-01  2.556610E-01  1.000000E+00  +1.443390E-01      YES
Date20071101  3.900000E-01  2.401720E-01  1.000000E+00  +1.498280E-01      YES
Date20071102  3.400000E-01  2.241240E-01  1.000000E+00  +1.158760E-01      YES
Date20071103  4.000000E-01  2.290560E-01  1.000000E+00  +1.709440E-01      YES
Date20071104  4.200000E-01  2.529140E-01  1.000000E+00  +1.670860E-01      YES
Date20071105  4.000000E-01  2.517300E-01  1.000000E+00  +1.482700E-01      YES
Date20071106  4.800000E-01  2.516070E-01  1.000000E+00  +2.283930E-01      YES
Date20071107  5.800000E-01  2.886190E-01  1.000000E+00  +2.913810E-01      YES
Date20071108  8.400000E-01  3.770050E-01  1.000000E+00  +4.629950E-01      YES
Date20071109  9.300000E-01  5.060110E-01  1.000000E+00  +4.239890E-01      YES
Date20071110  1.000000E+00  5.946300E-01  1.000000E+00  +4.053700E-01      YES
Date20071111  1.420000E+00  6.239120E-01  1.000000E+00  +7.960880E-01      YES
Date20071112  1.730000E+00  6.877700E-01  1.000000E+00  +1.042230E+00      YES
Date20071113  1.860000E+00  8.315670E-01  1.000000E+00  +1.028433E+00      YES
Date20071114  1.790000E+00  9.324740E-01  1.000000E+00  +8.575260E-01      YES
Date20071115  1.490000E+00  9.177910E-01  1.000000E+00  +5.722090E-01      YES
Date20071116  1.300000E+00  8.676430E-01  1.000000E+00  +4.323570E-01      YES
Date20071117  1.210000E+00  8.201370E-01  1.000000E+00  +3.898630E-01      YES
Date20071118  1.260000E+00  7.995430E-01  1.000000E+00  +4.604570E-01      YES
Date20071119  1.230000E+00  8.190660E-01  1.000000E+00  +4.109340E-01      YES
Date20071120  1.140000E+00  8.477740E-01  1.000000E+00  +2.922260E-01      YES
Date20071121  1.020000E+00  8.704030E-01  1.000000E+00  +1.495970E-01      YES
Date20071122  9.400000E-01  8.640450E-01  1.000000E+00  +7.595500E-02      YES
Date20071123  8.700000E-01  8.531700E-01  1.000000E+00  +1.683000E-02      YES
Date20071124  8.100000E-01  9.125090E-01  1.000000E+00  -1.025090E-01      YES
Date20071125  7.600000E-01  9.941320E-01  1.000000E+00  -2.341320E-01      YES
Date20071126  7.500000E-01  1.039230E+00  1.000000E+00  -2.892300E-01      YES
Date20071127  6.800000E-01  1.065760E+00  1.000000E+00  -3.857600E-01      YES
Date20071128  6.200000E-01  1.031830E+00  1.000000E+00  -4.118300E-01      YES
Date20071129  5.700000E-01  9.668050E-01  1.000000E+00  -3.968050E-01      YES
Date20071130  6.400000E-01  9.183590E-01  1.000000E+00  -2.783590E-01      YES
Date20071201  6.700000E-01  9.171900E-01  1.000000E+00  -2.471900E-01      YES
Date20071202  6.600000E-01  9.945640E-01  1.000000E+00  -3.345640E-01      YES
Date20071203  7.300000E-01  1.043410E+00  1.000000E+00  -3.134100E-01      YES
Date20071204  7.800000E-01  1.043800E+00  1.000000E+00  -2.638000E-01      YES
Date20071205  7.600000E-01  1.072470E+00  1.000000E+00  -3.124700E-01      YES
Date20071206  7.000000E-01  1.079120E+00  1.000000E+00  -3.791200E-01      YES
Date20071207  7.100000E-01  1.057720E+00  1.000000E+00  -3.477200E-01      YES
Date20071208  6.900000E-01  1.080720E+00  1.000000E+00  -3.907200E-01      YES
Date20071209  6.600000E-01  1.091250E+00  1.000000E+00  -4.312500E-01      YES
Date20071210  6.400000E-01  1.044830E+00  1.000000E+00  -4.048300E-01      YES
Date20071211  6.100000E-01  1.004380E+00  1.000000E+00  -3.943800E-01      YES
Date20071212  8.800000E-01  1.045450E+00  1.000000E+00  -1.654500E-01      YES
Date20071213  1.030000E+00  1.180890E+00  1.000000E+00  -1.508900E-01      YES
Date20071214  9.800000E-01  1.246120E+00  1.000000E+00  -2.661200E-01      YES
Date20071215  9.700000E-01  1.188260E+00  1.000000E+00  -2.182600E-01      YES
Date20071216  8.900000E-01  1.122200E+00  1.000000E+00  -2.322000E-01      YES
Date20071217  8.000000E-01  1.065410E+00  1.000000E+00  -2.654100E-01      YES
Date20071218  7.300000E-01  1.007820E+00  1.000000E+00  -2.778200E-01      YES
Date20071219  6.500000E-01  9.549860E-01  1.000000E+00  -3.049860E-01      YES
Date20071220  5.800000E-01  9.037610E-01  1.000000E+00  -3.237610E-01      YES
Date20071221  5.300000E-01  8.553810E-01  1.000000E+00  -3.253810E-01      YES
Date20071222  4.900000E-01  8.092170E-01  1.000000E+00  -3.192170E-01      YES
Date20071223  4.500000E-01  7.650740E-01  1.000000E+00  -3.150740E-01      YES
Date20071224  4.000000E-01  7.231620E-01  1.000000E+00  -3.231620E-01      YES
Date20071225  3.600000E-01  6.830120E-01  1.000000E+00  -3.230120E-01      YES
Date20071226  3.300000E-01  6.449500E-01  1.000000E+00  -3.149500E-01      YES
Date20071227  2.900000E-01  6.084610E-01  1.000000E+00  -3.184610E-01      YES
Date20071228  2.900000E-01  5.737170E-01  1.000000E+00  -2.837170E-01      YES
Date20071229  2.800000E-01  5.482480E-01  1.000000E+00  -2.682480E-01      YES
Date20071230  2.400000E-01  5.291700E-01  1.000000E+00  -2.891700E-01      YES
Date20071231  2.400000E-01  5.254720E-01  1.000000E+00  -2.854720E-01      YES
Date20080101  2.400000E-01  5.363940E-01  1.000000E+00  -2.963940E-01      YES
Date20080102  2.200000E-01  5.185480E-01  1.000000E+00  -2.985480E-01      YES
Date20080103  2.000000E-01  4.839480E-01  1.000000E+00  -2.839480E-01      YES
Date20080104  1.700000E-01  4.573220E-01  1.000000E+00  -2.873220E-01      YES
Date20080105  1.600000E-01  4.292090E-01  1.000000E+00  -2.692090E-01      YES
Date20080106  1.800000E-01  4.034410E-01  1.000000E+00  -2.234410E-01      YES
Date20080107  3.400000E-01  3.998040E-01  1.000000E+00  -5.980400E-02      YES
Date20080108  3.500000E-01  4.651630E-01  1.000000E+00  -1.151630E-01      YES
Date20080109  2.900000E-01  5.502600E-01  1.000000E+00  -2.602600E-01      YES
Date20080110  2.800000E-01  5.592930E-01  1.000000E+00  -2.792930E-01      YES
Date20080111  2.600000E-01  5.294680E-01  1.000000E+00  -2.694680E-01      YES
Date20080112  2.700000E-01  5.018380E-01  1.000000E+00  -2.318380E-01      YES
Date20080113  2.400000E-01  4.705580E-01  1.000000E+00  -2.305580E-01      YES
Date20080114  2.400000E-01  4.425520E-01  1.000000E+00  -2.025520E-01      YES
Date20080115  2.200000E-01  4.151420E-01  1.000000E+00  -1.951420E-01      YES
Date20080116  2.000000E-01  3.887350E-01  1.000000E+00  -1.887350E-01      YES
Date20080117  2.000000E-01  3.680310E-01  1.000000E+00  -1.680310E-01      YES
Date20080118  2.000000E-01  3.532350E-01  1.000000E+00  -1.532350E-01      YES
Date20080119  3.000000E-01  3.571730E-01  1.000000E+00  -5.717300E-02      YES
Date20080120  1.080000E+00  4.952350E-01  1.000000E+00  +5.847650E-01      YES
Date20080121  8.000000E-01  6.915380E-01  1.000000E+00  +1.084620E-01      YES
Date20080122  7.600000E-01  7.192270E-01  1.000000E+00  +4.077300E-02      YES
Date20080123  7.200000E-01  7.050720E-01  1.000000E+00  +1.492800E-02      YES
Date20080124  6.900000E-01  7.244710E-01  1.000000E+00  -3.447100E-02      YES
Date20080125  6.800000E-01  7.119040E-01  1.000000E+00  -3.190400E-02      YES
Date20080126  6.300000E-01  7.097880E-01  1.000000E+00  -7.978800E-02      YES
Date20080127  1.320000E+00  7.658890E-01  1.000000E+00  +5.541110E-01      YES
Date20080128  1.660000E+00  9.516580E-01  1.000000E+00  +7.083420E-01      YES
Date20080129  1.540000E+00  1.113290E+00  1.000000E+00  +4.267100E-01      YES
Date20080130  1.400000E+00  1.107020E+00  1.000000E+00  +2.929800E-01      YES
Date20080131  1.250000E+00  1.058650E+00  1.000000E+00  +1.913500E-01      YES
Date20080201  1.100000E+00  1.022450E+00  1.000000E+00  +7.755000E-02      YES
Date20080202  9.700000E-01  9.861300E-01  1.000000E+00  -1.613000E-02      YES
Date20080203  8.600000E-01  9.577660E-01  1.000000E+00  -9.776600E-02      YES
Date20080204  7.800000E-01  9.145930E-01  1.000000E+00  -1.345930E-01      YES
Date20080205  7.200000E-01  8.620280E-01  1.000000E+00  -1.420280E-01      YES
Date20080206  7.000000E-01  8.231760E-01  1.000000E+00  -1.231760E-01      YES
Date20080207  7.200000E-01  8.443120E-01  1.000000E+00  -1.243120E-01      YES
Date20080208  6.300000E-01  8.907880E-01  1.000000E+00  -2.607880E-01      YES
Date20080209  5.800000E-01  8.603490E-01  1.000000E+00  -2.803490E-01      YES
Date20080210  5.600000E-01  8.026310E-01  1.000000E+00  -2.426310E-01      YES
Date20080211  5.200000E-01  7.622180E-01  1.000000E+00  -2.422180E-01      YES
Date20080212  5.200000E-01  7.157840E-01  1.000000E+00  -1.957840E-01      YES
Date20080213  4.700000E-01  6.742650E-01  1.000000E+00  -2.042650E-01      YES
Date20080214  4.600000E-01  6.351170E-01  1.000000E+00  -1.751170E-01      YES
Date20080215  4.300000E-01  6.024270E-01  1.000000E+00  -1.724270E-01      YES
Date20080216  4.000000E-01  5.729990E-01  1.000000E+00  -1.729990E-01      YES
Date20080217  3.600000E-01  5.383640E-01  1.000000E+00  -1.783640E-01      YES
Date20080218  3.400000E-01  5.041860E-01  1.000000E+00  -1.641860E-01      YES
Date20080219  3.400000E-01  4.874920E-01  1.000000E+00  -1.474920E-01      YES
Date20080220  3.400000E-01  4.832620E-01  1.000000E+00  -1.432620E-01      YES
Date20080221  3.400000E-01  4.795650E-01  1.000000E+00  -1.395650E-01      YES
Date20080222  3.400000E-01  4.846190E-01  1.000000E+00  -1.446190E-01      YES
Date20080223  3.200000E-01  4.896280E-01  1.000000E+00  -1.696280E-01      YES
Date20080224  2.900000E-01  4.863410E-01  1.000000E+00  -1.963410E-01      YES
Date20080225  2.900000E-01  4.619760E-01  1.000000E+00  -1.719760E-01      YES
Date20080226  2.800000E-01  4.359350E-01  1.000000E+00  -1.559350E-01      YES
Date20080227  2.700000E-01  4.365420E-01  1.000000E+00  -1.665420E-01      YES
Date20080228  2.400000E-01  4.323320E-01  1.000000E+00  -1.923320E-01      YES
Date20080229  2.400000E-01  4.046210E-01  1.000000E+00  -1.646210E-01      YES
Date20080301  7.900000E-01  4.707460E-01  1.000000E+00  +3.192540E-01      YES
Date20080302  8.900000E-01  6.828940E-01  1.000000E+00  +2.071060E-01      YES
Date20080303  8.800000E-01  8.452680E-01  1.000000E+00  +3.473200E-02      YES
Date20080304  8.700000E-01  8.829790E-01  1.000000E+00  -1.297900E-02      YES
Date20080305  8.200000E-01  8.760160E-01  1.000000E+00  -5.601600E-02      YES
Date20080306  7.600000E-01  8.354850E-01  1.000000E+00  -7.548500E-02      YES
Date20080307  7.200000E-01  7.877720E-01  1.000000E+00  -6.777200E-02      YES
Date20080308  6.800000E-01  7.471910E-01  1.000000E+00  -6.719100E-02      YES
Date20080309  6.400000E-01  7.071170E-01  1.000000E+00  -6.711700E-02      YES
Date20080310  6.000000E-01  6.713160E-01  1.000000E+00  -7.131600E-02      YES
Date20080311  5.600000E-01  6.300060E-01  1.000000E+00  -7.000600E-02      YES
Date20080312  5.600000E-01  6.034160E-01  1.000000E+00  -4.341600E-02      YES
Date20080313  5.200000E-01  5.970690E-01  1.000000E+00  -7.706900E-02      YES
Date20080314  5.200000E-01  5.970220E-01  1.000000E+00  -7.702200E-02      YES
Date20080315  4.600000E-01  6.045500E-01  1.000000E+00  -1.445500E-01      YES
Date20080316  4.500000E-01  5.890780E-01  1.000000E+00  -1.390780E-01      YES
Date20080317  5.400000E-01  6.078380E-01  1.000000E+00  -6.783800E-02      YES
Date20080318  4.800000E-01  6.830810E-01  1.000000E+00  -2.030810E-01      YES
Date20080319  4.800000E-01  6.904390E-01  1.000000E+00  -2.104390E-01      YES
Date20080320  5.200000E-01  6.431700E-01  1.000000E+00  -1.231700E-01      YES
Date20080321  6.000000E-01  6.057130E-01  1.000000E+00  -5.713000E-03      YES
Date20080322  6.700000E-01  6.057710E-01  1.000000E+00  +6.422900E-02      YES
Date20080323  6.700000E-01  6.785950E-01  1.000000E+00  -8.595000E-03      YES
Date20080324  7.300000E-01  7.276180E-01  1.000000E+00  +2.382000E-03      YES
Date20080325  7.600000E-01  6.930070E-01  1.000000E+00  +6.699300E-02      YES
Date20080326  7.800000E-01  6.463660E-01  1.000000E+00  +1.336340E-01      YES
Date20080327  8.100000E-01  6.087980E-01  1.000000E+00  +2.012020E-01      YES
Date20080328  8.300000E-01  5.840120E-01  1.000000E+00  +2.459880E-01      YES
Date20080329  8.800000E-01  6.806490E-01  1.000000E+00  +1.993510E-01      YES
Date20080330  9.300000E-01  8.446780E-01  1.000000E+00  +8.532200E-02      YES
Date20080331  9.000000E-01  8.628560E-01  1.000000E+00  +3.714400E-02      YES
Date20080401  8.100000E-01  7.968770E-01  1.000000E+00  +1.312300E-02      YES
Date20080402  8.200000E-01  7.595640E-01  1.000000E+00  +6.043600E-02      YES
Date20080403  1.100000E+00  8.002690E-01  1.000000E+00  +2.997310E-01      YES
Date20080404  1.160000E+00  9.747870E-01  1.000000E+00  +1.852130E-01      YES
Date20080405  1.090000E+00  1.108650E+00  1.000000E+00  -1.865000E-02      YES
Date20080406  1.100000E+00  1.092190E+00  1.000000E+00  +7.810000E-03      YES
Date20080407  1.150000E+00  1.064160E+00  1.000000E+00  +8.584000E-02      YES
Date20080408  1.100000E+00  1.095960E+00  1.000000E+00  +4.040000E-03      YES
Date20080409  1.010000E+00  1.109510E+00  1.000000E+00  -9.951000E-02      YES
Date20080410  9.600000E-01  1.065840E+00  1.000000E+00  -1.058400E-01      YES
Date20080411  9.600000E-01  1.047240E+00  1.000000E+00  -8.724000E-02      YES
Date20080412  2.380000E+00  1.208940E+00  1.000000E+00  +1.171060E+00      YES
Date20080413  1.790000E+00  1.417050E+00  1.000000E+00  +3.729500E-01      YES
Date20080414  1.580000E+00  1.382530E+00  1.000000E+00  +1.974700E-01      YES
Date20080415  2.630000E+00  1.398110E+00  1.000000E+00  +1.231890E+00      YES
Date20080416  2.590000E+00  1.674720E+00  1.000000E+00  +9.152800E-01      YES
Date20080417  2.090000E+00  1.841490E+00  1.000000E+00  +2.485100E-01      YES
Date20080418  1.710000E+00  1.772820E+00  1.000000E+00  -6.282000E-02      YES
Date20080419  1.570000E+00  1.703470E+00  1.000000E+00  -1.334700E-01      YES
Date20080420  1.370000E+00  1.702160E+00  1.000000E+00  -3.321600E-01      YES
Date20080421  1.150000E+00  1.665140E+00  1.000000E+00  -5.151400E-01      YES
Date20080422  1.110000E+00  1.617220E+00  1.000000E+00  -5.072200E-01      YES
Date20080423  9.500000E-01  1.587430E+00  1.000000E+00  -6.374300E-01      YES
Date20080424  8.400000E-01  1.513120E+00  1.000000E+00  -6.731200E-01      YES
Date20080425  9.200000E-01  1.449460E+00  1.000000E+00  -5.294600E-01      YES
Date20080426  8.400000E-01  1.430510E+00  1.000000E+00  -5.905100E-01      YES
Date20080427  7.500000E-01  1.383790E+00  1.000000E+00  -6.337900E-01      YES
Date20080428  7.100000E-01  1.301930E+00  1.000000E+00  -5.919300E-01      YES
Date20080429  6.900000E-01  1.220440E+00  1.000000E+00  -5.304400E-01      YES
Date20080430  6.700000E-01  1.167700E+00  1.000000E+00  -4.977000E-01      YES
Date20080501  6.000000E-01  1.139330E+00  1.000000E+00  -5.393300E-01      YES
Date20080502  5.600000E-01  1.090300E+00  1.000000E+00  -5.303000E-01      YES
Date20080503  5.300000E-01  1.032580E+00  1.000000E+00  -5.025800E-01      YES
Date20080504  4.700000E-01  9.849510E-01  1.000000E+00  -5.149510E-01      YES
Date20080505  4.300000E-01  9.212370E-01  1.000000E+00  -4.912370E-01      YES
Date20080506  4.100000E-01  8.592790E-01  1.000000E+00  -4.492790E-01      YES
Date20080507  3.700000E-01  8.063290E-01  1.000000E+00  -4.363290E-01      YES
Date20080508  3.300000E-01  7.457780E-01  1.000000E+00  -4.157780E-01      YES
Date20080509  2.900000E-01  6.849340E-01  1.000000E+00  -3.949340E-01      YES
Date20080510  2.700000E-01  6.278920E-01  1.000000E+00  -3.578920E-01      YES
Date20080511  2.500000E-01  5.723410E-01  1.000000E+00  -3.223410E-01      YES
Date20080512  2.400000E-01  5.196860E-01  1.000000E+00  -2.796860E-01      YES
Date20080513  2.400000E-01  4.689830E-01  1.000000E+00  -2.289830E-01      YES
Date20080514  2.300000E-01  4.206350E-01  1.000000E+00  -1.906350E-01      YES
Date20080515  2.000000E-01  3.742960E-01  1.000000E+00  -1.742960E-01      YES
Date20080516  2.000000E-01  3.300400E-01  1.000000E+00  -1.300400E-01      YES
Date20080517  2.000000E-01  2.905700E-01  1.000000E+00  -9.057000E-02      YES
Date20080518  2.000000E-01  2.555280E-01  1.000000E+00  -5.552800E-02      YES
Date20080519  1.900000E-01  2.210050E-01  1.000000E+00  -3.100500E-02      YES
Date20080520  1.600000E-01  1.868620E-01  1.000000E+00  -2.686200E-02      YES
Date20080521  1.600000E-01  1.533120E-01  1.000000E+00  +6.688000E-03      YES
Date20080522  1.600000E-01  1.235240E-01  1.000000E+00  +3.647600E-02      YES
Date20080523  1.600000E-01  9.964790E-02  1.000000E+00  +6.035210E-02      YES
Date20080524  1.500000E-01  7.934640E-02  1.000000E+00  +7.065360E-02      YES
Date20080525  1.600000E-01  6.376500E-02  1.000000E+00  +9.623500E-02      YES
Date20080526  1.500000E-01  5.210840E-02  1.000000E+00  +9.789160E-02      YES
Date20080527  1.600000E-01  4.031430E-02  1.000000E+00  +1.196857E-01      YES
Date20080528  1.500000E-01  2.921060E-02  1.000000E+00  +1.207894E-01      YES
Date20080529  1.200000E-01  2.056880E-02  1.000000E+00  +9.943120E-02      YES
Date20080530  1.100000E-01  1.402570E-02  1.000000E+00  +9.597430E-02      YES
Date20080531  1.000000E-01  9.266220E-03  1.000000E+00  +9.073378E-02      YES
Date20080601  1.000000E-01  6.113200E-03  1.000000E+00  +9.388680E-02      YES
Date20080602  1.000000E-01  5.149890E-03  1.000000E+00  +9.485011E-02      YES
Date20080603  1.000000E-01  4.671980E-03  1.000000E+00  +9.532802E-02      YES
Date20080604  1.000000E-01  2.925810E-03  1.000000E+00  +9.707419E-02      YES
Date20080605  8.000000E-02  1.506410E-03  1.000000E+00  +7.849359E-02      YES
Date20080606  7.000000E-02  8.632620E-04  1.000000E+00  +6.913674E-02      YES
Date20080607  7.000000E-02  4.270200E-04  1.000000E+00  +6.957298E-02      YES
Date20080608  7.000000E-02  2.519840E-04  1.000000E+00  +6.974802E-02      YES
Date20080609  5.000000E-02  1.743870E-04  1.000000E+00  +4.982561E-02      YES
Date20080610  5.000000E-02  8.468970E-05  1.000000E+00  +4.991531E-02      YES
Date20080611  5.000000E-02  1.777040E-05  1.000000E+00  +4.998223E-02      YES
Date20080612  5.000000E-02  7.550000E-06  1.000000E+00  +4.999245E-02      YES
Date20080613  7.000000E-02  4.835850E-04  1.000000E+00  +6.951642E-02      YES
Date20080614  7.000000E-02  8.564970E-04  1.000000E+00  +6.914350E-02      YES
Date20080615  6.000000E-02  3.757110E-04  1.000000E+00  +5.962429E-02      YES
Date20080616  1.000000E-01  5.414490E-04  1.000000E+00  +9.945855E-02      YES
Date20080617  9.000000E-02  1.617440E-03  1.000000E+00  +8.838256E-02      YES
Date20080618  7.000000E-02  1.544070E-03  1.000000E+00  +6.845593E-02      YES
Date20080619  6.000000E-02  4.717490E-04  1.000000E+00  +5.952825E-02      YES
Date20080620  5.000000E-02  7.990960E-05  1.000000E+00  +4.992009E-02      YES
Date20080621  5.000000E-02  1.234640E-04  1.000000E+00  +4.987654E-02      YES
Date20080622  5.000000E-02  8.435940E-05  1.000000E+00  +4.991564E-02      YES
Date20080623  5.000000E-02  1.257360E-03  1.000000E+00  +4.874264E-02      YES
Date20080624  5.000000E-02  2.476910E-03  1.000000E+00  +4.752309E-02      YES
Date20080625  1.100000E-01  1.374900E-03  1.000000E+00  +1.086251E-01      YES
Date20080626  1.100000E-01  7.656810E-03  1.000000E+00  +1.023432E-01      YES
Date20080627  7.000000E-02  1.831300E-02  1.000000E+00  +5.168700E-02      YES
Date20080628  6.000000E-02  1.389100E-02  1.000000E+00  +4.610900E-02      YES
Date20080629  5.000000E-02  4.089140E-03  1.000000E+00  +4.591086E-02      YES
Date20080630  4.000000E-02  1.419970E-03  1.000000E+00  +3.858003E-02      YES
Date20080701  6.000000E-02  4.547900E-04  1.000000E+00  +5.954521E-02      YES
Date20080702  7.000000E-02  1.919650E-04  1.000000E+00  +6.980804E-02      YES
Date20080703  4.000000E-02  2.259690E-04  1.000000E+00  +3.977403E-02      YES
Date20080704  1.400000E-01  1.408080E-02  1.000000E+00  +1.259192E-01      YES
Date20080705  7.000000E-02  4.056840E-02  1.000000E+00  +2.943160E-02      YES
Date20080706  5.000000E-02  4.519630E-02  1.000000E+00  +4.803700E-03      YES
Date20080707  5.000000E-02  3.359880E-02  1.000000E+00  +1.640120E-02      YES
Date20080708  5.000000E-02  2.670240E-02  1.000000E+00  +2.329760E-02      YES
Date20080709  5.000000E-02  1.913890E-02  1.000000E+00  +3.086110E-02      YES
Date20080710  5.000000E-02  1.272630E-02  1.000000E+00  +3.727370E-02      YES
Date20080711  2.500000E-01  6.638420E-03  1.000000E+00  +2.433616E-01      YES
Date20080712  2.200000E-01  5.356180E-02  1.000000E+00  +1.664382E-01      YES
Date20080713  1.600000E-01  1.467860E-01  1.000000E+00  +1.321400E-02      YES
Date20080714  1.400000E-01  1.911840E-01  1.000000E+00  -5.118400E-02      YES
Date20080715  9.000000E-02  2.048820E-01  1.000000E+00  -1.148820E-01      YES
Date20080716  7.000000E-02  1.957340E-01  1.000000E+00  -1.257340E-01      YES
Date20080717  7.000000E-02  1.668130E-01  1.000000E+00  -9.681300E-02      YES
