Observation    Measured       Simulated      Weight          Residual   Sensitive
Date20070812  1.600000E-01  2.007650E-01  1.000000E+00  -4.076500E-02      YES
Date20070813  1.300000E-01  1.844140E-01  1.000000E+00  -5.441400E-02      YES
Date20070814  1.000000E-01  1.743330E-01  1.000000E+00  -7.433300E-02      YES
Date20070815  5.000000E-02  1.504800E-01  1.000000E+00  -1.004800E-01      YES
Date20070816  5.000000E-02  1.318490E-01  1.000000E+00  -8.184900E-02      YES
Date20070817  5.000000E-02  1.150020E-01  1.000000E+00  -6.500200E-02      YES
Date20070818  4.000000E-02  1.016300E-01  1.000000E+00  -6.163000E-02      YES
Date20070819  4.000000E-02  8.824930E-02  1.000000E+00  -4.824930E-02      YES
Date20070820  4.000000E-02  7.221540E-02  1.000000E+00  -3.221540E-02      YES
Date20070821  1.300000E-01  8.839790E-02  1.000000E+00  +4.160210E-02      YES
Date20070822  2.400000E-01  1.948780E-01  1.000000E+00  +4.512200E-02      YES
Date20070823  5.200000E-01  3.376170E-01  1.000000E+00  +1.823830E-01      YES
Date20070824  3.400000E-01  4.562920E-01  1.000000E+00  -1.162920E-01      YES
Date20070825  2.000000E-01  5.478590E-01  1.000000E+00  -3.478590E-01      YES
Date20070826  1.600000E-01  5.324910E-01  1.000000E+00  -3.724910E-01      YES
Date20070827  1.300000E-01  4.709310E-01  1.000000E+00  -3.409310E-01      YES
Date20070828  1.300000E-01  4.334330E-01  1.000000E+00  -3.034330E-01      YES
Date20070829  1.300000E-01  3.870700E-01  1.000000E+00  -2.570700E-01      YES
Date20070830  1.300000E-01  3.459410E-01  1.000000E+00  -2.159410E-01      YES
Date20070831  1.000000E-01  3.119820E-01  1.000000E+00  -2.119820E-01      YES
Date20070901  3.400000E-01  3.586330E-01  1.000000E+00  -1.863300E-02      YES
Date20070902  2.000000E-01  4.533280E-01  1.000000E+00  -2.533280E-01      YES
Date20070903  2.000000E-01  4.423990E-01  1.000000E+00  -2.423990E-01      YES
Date20070904  1.600000E-01  4.131270E-01  1.000000E+00  -2.531270E-01      YES
Date20070905  2.400000E-01  4.710840E-01  1.000000E+00  -2.310840E-01      YES
Date20070906  2.000000E-01  5.254470E-01  1.000000E+00  -3.254470E-01      YES
Date20070907  2.000000E-01  5.093440E-01  1.000000E+00  -3.093440E-01      YES
Date20070908  1.600000E-01  4.889590E-01  1.000000E+00  -3.289590E-01      YES
Date20070909  1.600000E-01  5.047240E-01  1.000000E+00  -3.447240E-01      YES
Date20070910  2.000000E-01  5.003430E-01  1.000000E+00  -3.003430E-01      YES
Date20070911  5.600000E-01  5.559470E-01  1.000000E+00  +4.053000E-03      YES
Date20070912  6.600000E-01  6.980170E-01  1.000000E+00  -3.801700E-02      YES
Date20070913  6.100000E-01  7.440750E-01  1.000000E+00  -1.340750E-01      YES
Date20070914  5.600000E-01  6.955510E-01  1.000000E+00  -1.355510E-01      YES
Date20070915  5.200000E-01  6.514050E-01  1.000000E+00  -1.314050E-01      YES
Date20070916  4.600000E-01  6.053990E-01  1.000000E+00  -1.453990E-01      YES
Date20070917  3.400000E-01  5.578670E-01  1.000000E+00  -2.178670E-01      YES
Date20070918  2.900000E-01  5.117150E-01  1.000000E+00  -2.217150E-01      YES
Date20070919  2.900000E-01  4.887170E-01  1.000000E+00  -1.987170E-01      YES
Date20070920  2.900000E-01  4.810080E-01  1.000000E+00  -1.910080E-01      YES
Date20070921  2.900000E-01  4.456960E-01  1.000000E+00  -1.556960E-01      YES
Date20070922  2.400000E-01  4.009240E-01  1.000000E+00  -1.609240E-01      YES
Date20070923  2.000000E-01  3.619100E-01  1.000000E+00  -1.619100E-01      YES
Date20070924  1.600000E-01  3.217710E-01  1.000000E+00  -1.617710E-01      YES
Date20070925  1.600000E-01  2.839480E-01  1.000000E+00  -1.239480E-01      YES
Date20070926  1.600000E-01  2.558040E-01  1.000000E+00  -9.580400E-02      YES
Date20070927  2.400000E-01  2.495240E-01  1.000000E+00  -9.524000E-03      YES
Date20070928  7.100000E-01  2.989890E-01  1.000000E+00  +4.110110E-01      YES
Date20070929  8.700000E-01  4.777040E-01  1.000000E+00  +3.922960E-01      YES
Date20070930  7.600000E-01  6.589200E-01  1.000000E+00  +1.010800E-01      YES
Date20071001  7.100000E-01  6.557490E-01  1.000000E+00  +5.425100E-02      YES
Date20071002  7.100000E-01  5.932980E-01  1.000000E+00  +1.167020E-01      YES
Date20071003  6.100000E-01  5.654070E-01  1.000000E+00  +4.459300E-02      YES
Date20071004  6.100000E-01  5.294180E-01  1.000000E+00  +8.058200E-02      YES
Date20071005  6.100000E-01  5.127770E-01  1.000000E+00  +9.722300E-02      YES
Date20071006  5.600000E-01  5.173820E-01  1.000000E+00  +4.261800E-02      YES
Date20071007  5.200000E-01  5.037880E-01  1.000000E+00  +1.621200E-02      YES
Date20071008  4.000000E-01  4.646010E-01  1.000000E+00  -6.460100E-02      YES
Date20071009  3.400000E-01  4.250610E-01  1.000000E+00  -8.506100E-02      YES
Date20071010  2.900000E-01  3.887020E-01  1.000000E+00  -9.870200E-02      YES
Date20071011  2.400000E-01  3.521260E-01  1.000000E+00  -1.121260E-01      YES
Date20071012  2.400000E-01  3.182030E-01  1.000000E+00  -7.820300E-02      YES
Date20071013  2.400000E-01  2.884480E-01  1.000000E+00  -4.844800E-02      YES
Date20071014  2.000000E-01  2.632880E-01  1.000000E+00  -6.328800E-02      YES
Date20071015  1.600000E-01  2.340310E-01  1.000000E+00  -7.403100E-02      YES
Date20071016  1.600000E-01  2.039970E-01  1.000000E+00  -4.399700E-02      YES
Date20071017  1.600000E-01  1.759800E-01  1.000000E+00  -1.598000E-02      YES
Date20071018  1.600000E-01  1.630000E-01  1.000000E+00  -3.000000E-03      YES
Date20071019  2.000000E-01  1.835160E-01  1.000000E+00  +1.648400E-02      YES
Date20071020  2.400000E-01  2.232040E-01  1.000000E+00  +1.679600E-02      YES
Date20071021  2.900000E-01  2.602660E-01  1.000000E+00  +2.973400E-02      YES
Date20071022  3.400000E-01  3.119830E-01  1.000000E+00  +2.801700E-02      YES
Date20071023  2.900000E-01  3.553960E-01  1.000000E+00  -6.539600E-02      YES
Date20071024  2.900000E-01  3.638450E-01  1.000000E+00  -7.384500E-02      YES
Date20071025  2.900000E-01  3.756280E-01  1.000000E+00  -8.562800E-02      YES
Date20071026  3.400000E-01  3.711180E-01  1.000000E+00  -3.111800E-02      YES
Date20071027  3.400000E-01  3.442550E-01  1.000000E+00  -4.255000E-03      YES
Date20071028  3.400000E-01  3.246030E-01  1.000000E+00  +1.539700E-02      YES
Date20071029  3.400000E-01  3.020010E-01  1.000000E+00  +3.799900E-02      YES
Date20071030  3.400000E-01  2.765670E-01  1.000000E+00  +6.343300E-02      YES
Date20071031  4.000000E-01  2.562060E-01  1.000000E+00  +1.437940E-01      YES
Date20071101  3.900000E-01  2.401970E-01  1.000000E+00  +1.498030E-01      YES
Date20071102  3.400000E-01  2.236070E-01  1.000000E+00  +1.163930E-01      YES
Date20071103  4.000000E-01  2.287870E-01  1.000000E+00  +1.712130E-01      YES
Date20071104  4.200000E-01  2.533860E-01  1.000000E+00  +1.666140E-01      YES
Date20071105  4.000000E-01  2.519740E-01  1.000000E+00  +1.480260E-01      YES
Date20071106  4.800000E-01  2.515870E-01  1.000000E+00  +2.284130E-01      YES
Date20071107  5.800000E-01  2.891790E-01  1.000000E+00  +2.908210E-01      YES
Date20071108  8.400000E-01  3.784540E-01  1.000000E+00  +4.615460E-01      YES
Date20071109  9.300000E-01  5.082180E-01  1.000000E+00  +4.217820E-01      YES
Date20071110  1.000000E+00  5.967660E-01  1.000000E+00  +4.032340E-01      YES
Date20071111  1.420000E+00  6.222460E-01  1.000000E+00  +7.977540E-01      YES
Date20071112  1.730000E+00  6.748520E-01  1.000000E+00  +1.055148E+00      YES
Date20071113  1.860000E+00  8.047710E-01  1.000000E+00  +1.055229E+00      YES
Date20071114  1.790000E+00  8.944970E-01  1.000000E+00  +8.955030E-01      YES
Date20071115  1.490000E+00  8.730560E-01  1.000000E+00  +6.169440E-01      YES
Date20071116  1.300000E+00  8.231610E-01  1.000000E+00  +4.768390E-01      YES
Date20071117  1.210000E+00  7.779200E-01  1.000000E+00  +4.320800E-01      YES
Date20071118  1.260000E+00  7.523050E-01  1.000000E+00  +5.076950E-01      YES
Date20071119  1.230000E+00  7.584870E-01  1.000000E+00  +4.715130E-01      YES
Date20071120  1.140000E+00  7.714540E-01  1.000000E+00  +3.685460E-01      YES
Date20071121  1.020000E+00  7.802830E-01  1.000000E+00  +2.397170E-01      YES
Date20071122  9.400000E-01  7.673480E-01  1.000000E+00  +1.726520E-01      YES
Date20071123  8.700000E-01  7.512880E-01  1.000000E+00  +1.187120E-01      YES
Date20071124  8.100000E-01  7.921300E-01  1.000000E+00  +1.787000E-02      YES
Date20071125  7.600000E-01  8.538250E-01  1.000000E+00  -9.382500E-02      YES
Date20071126  7.500000E-01  8.904610E-01  1.000000E+00  -1.404610E-01      YES
Date20071127  6.800000E-01  9.130790E-01  1.000000E+00  -2.330790E-01      YES
Date20071128  6.200000E-01  8.821030E-01  1.000000E+00  -2.621030E-01      YES
Date20071129  5.700000E-01  8.245880E-01  1.000000E+00  -2.545880E-01      YES
Date20071130  6.400000E-01  7.820480E-01  1.000000E+00  -1.420480E-01      YES
Date20071201  6.700000E-01  7.706180E-01  1.000000E+00  -1.006180E-01      YES
Date20071202  6.600000E-01  8.679670E-01  1.000000E+00  -2.079670E-01      YES
Date20071203  7.300000E-01  1.026950E+00  1.000000E+00  -2.969500E-01      YES
Date20071204  7.800000E-01  1.119770E+00  1.000000E+00  -3.397700E-01      YES
Date20071205  7.600000E-01  1.155230E+00  1.000000E+00  -3.952300E-01      YES
Date20071206  7.000000E-01  1.155460E+00  1.000000E+00  -4.554600E-01      YES
Date20071207  7.100000E-01  1.132460E+00  1.000000E+00  -4.224600E-01      YES
Date20071208  6.900000E-01  1.150980E+00  1.000000E+00  -4.609800E-01      YES
Date20071209  6.600000E-01  1.158660E+00  1.000000E+00  -4.986600E-01      YES
Date20071210  6.400000E-01  1.108310E+00  1.000000E+00  -4.683100E-01      YES
Date20071211  6.100000E-01  1.064580E+00  1.000000E+00  -4.545800E-01      YES
Date20071212  8.800000E-01  1.102940E+00  1.000000E+00  -2.229400E-01      YES
Date20071213  1.030000E+00  1.237470E+00  1.000000E+00  -2.074700E-01      YES
Date20071214  9.800000E-01  1.298480E+00  1.000000E+00  -3.184800E-01      YES
Date20071215  9.700000E-01  1.235970E+00  1.000000E+00  -2.659700E-01      YES
Date20071216  8.900000E-01  1.168600E+00  1.000000E+00  -2.786000E-01      YES
Date20071217  8.000000E-01  1.109160E+00  1.000000E+00  -3.091600E-01      YES
Date20071218  7.300000E-01  1.049010E+00  1.000000E+00  -3.190100E-01      YES
Date20071219  6.500000E-01  9.938110E-01  1.000000E+00  -3.438110E-01      YES
Date20071220  5.800000E-01  9.402880E-01  1.000000E+00  -3.602880E-01      YES
Date20071221  5.300000E-01  8.897800E-01  1.000000E+00  -3.597800E-01      YES
Date20071222  4.900000E-01  8.415570E-01  1.000000E+00  -3.515570E-01      YES
Date20071223  4.500000E-01  7.954970E-01  1.000000E+00  -3.454970E-01      YES
Date20071224  4.000000E-01  7.517410E-01  1.000000E+00  -3.517410E-01      YES
Date20071225  3.600000E-01  7.098660E-01  1.000000E+00  -3.498660E-01      YES
Date20071226  3.300000E-01  6.701510E-01  1.000000E+00  -3.401510E-01      YES
Date20071227  2.900000E-01  6.321090E-01  1.000000E+00  -3.421090E-01      YES
Date20071228  2.900000E-01  5.958850E-01  1.000000E+00  -3.058850E-01      YES
Date20071229  2.800000E-01  5.691070E-01  1.000000E+00  -2.891070E-01      YES
Date20071230  2.400000E-01  5.488400E-01  1.000000E+00  -3.088400E-01      YES
Date20071231  2.400000E-01  5.442020E-01  1.000000E+00  -3.042020E-01      YES
Date20080101  2.400000E-01  5.543960E-01  1.000000E+00  -3.143960E-01      YES
Date20080102  2.200000E-01  5.354750E-01  1.000000E+00  -3.154750E-01      YES
Date20080103  2.000000E-01  4.996280E-01  1.000000E+00  -2.996280E-01      YES
Date20080104  1.700000E-01  4.719200E-01  1.000000E+00  -3.019200E-01      YES
Date20080105  1.600000E-01  4.427450E-01  1.000000E+00  -2.827450E-01      YES
Date20080106  1.800000E-01  4.159820E-01  1.000000E+00  -2.359820E-01      YES
Date20080107  3.400000E-01  4.098550E-01  1.000000E+00  -6.985500E-02      YES
Date20080108  3.500000E-01  4.645850E-01  1.000000E+00  -1.145850E-01      YES
Date20080109  2.900000E-01  5.462040E-01  1.000000E+00  -2.562040E-01      YES
Date20080110  2.800000E-01  5.686040E-01  1.000000E+00  -2.886040E-01      YES
Date20080111  2.600000E-01  5.428560E-01  1.000000E+00  -2.828560E-01      YES
Date20080112  2.700000E-01  5.117670E-01  1.000000E+00  -2.417670E-01      YES
Date20080113  2.400000E-01  4.808360E-01  1.000000E+00  -2.408360E-01      YES
Date20080114  2.400000E-01  4.515130E-01  1.000000E+00  -2.115130E-01      YES
Date20080115  2.200000E-01  4.234450E-01  1.000000E+00  -2.034450E-01      YES
Date20080116  2.000000E-01  3.963760E-01  1.000000E+00  -1.963760E-01      YES
Date20080117  2.000000E-01  3.749200E-01  1.000000E+00  -1.749200E-01      YES
Date20080118  2.000000E-01  3.597720E-01  1.000000E+00  -1.597720E-01      YES
Date20080119  3.000000E-01  3.634090E-01  1.000000E+00  -6.340900E-02      YES
Date20080120  1.080000E+00  5.025830E-01  1.000000E+00  +5.774170E-01      YES
Date20080121  8.000000E-01  6.998730E-01  1.000000E+00  +1.001270E-01      YES
Date20080122  7.600000E-01  7.271500E-01  1.000000E+00  +3.285000E-02      YES
Date20080123  7.200000E-01  7.122960E-01  1.000000E+00  +7.704000E-03      YES
Date20080124  6.900000E-01  7.312820E-01  1.000000E+00  -4.128200E-02      YES
Date20080125  6.800000E-01  7.181650E-01  1.000000E+00  -3.816500E-02      YES
Date20080126  6.300000E-01  7.156040E-01  1.000000E+00  -8.560400E-02      YES
Date20080127  1.320000E+00  7.715120E-01  1.000000E+00  +5.484880E-01      YES
Date20080128  1.660000E+00  9.572910E-01  1.000000E+00  +7.027090E-01      YES
Date20080129  1.540000E+00  1.118490E+00  1.000000E+00  +4.215100E-01      YES
Date20080130  1.400000E+00  1.111520E+00  1.000000E+00  +2.884800E-01      YES
Date20080131  1.250000E+00  1.062670E+00  1.000000E+00  +1.873300E-01      YES
Date20080201  1.100000E+00  1.025980E+00  1.000000E+00  +7.402000E-02      YES
Date20080202  9.700000E-01  9.892440E-01  1.000000E+00  -1.924400E-02      YES
Date20080203  8.600000E-01  9.605280E-01  1.000000E+00  -1.005280E-01      YES
Date20080204  7.800000E-01  9.169320E-01  1.000000E+00  -1.369320E-01      YES
Date20080205  7.200000E-01  8.639140E-01  1.000000E+00  -1.439140E-01      YES
Date20080206  7.000000E-01  8.247360E-01  1.000000E+00  -1.247360E-01      YES
Date20080207  7.200000E-01  8.462380E-01  1.000000E+00  -1.262380E-01      YES
Date20080208  6.300000E-01  8.933640E-01  1.000000E+00  -2.633640E-01      YES
Date20080209  5.800000E-01  8.626130E-01  1.000000E+00  -2.826130E-01      YES
Date20080210  5.600000E-01  8.042330E-01  1.000000E+00  -2.442330E-01      YES
Date20080211  5.200000E-01  7.634090E-01  1.000000E+00  -2.434090E-01      YES
Date20080212  5.200000E-01  7.165050E-01  1.000000E+00  -1.965050E-01      YES
Date20080213  4.700000E-01  6.745900E-01  1.000000E+00  -2.045900E-01      YES
Date20080214  4.600000E-01  6.350980E-01  1.000000E+00  -1.750980E-01      YES
Date20080215  4.300000E-01  6.021780E-01  1.000000E+00  -1.721780E-01      YES
Date20080216  4.000000E-01  5.725710E-01  1.000000E+00  -1.725710E-01      YES
Date20080217  3.600000E-01  5.376400E-01  1.000000E+00  -1.776400E-01      YES
Date20080218  3.400000E-01  5.031610E-01  1.000000E+00  -1.631610E-01      YES
Date20080219  3.400000E-01  4.865580E-01  1.000000E+00  -1.465580E-01      YES
Date20080220  3.400000E-01  4.826750E-01  1.000000E+00  -1.426750E-01      YES
Date20080221  3.400000E-01  4.792260E-01  1.000000E+00  -1.392260E-01      YES
Date20080222  3.400000E-01  4.846310E-01  1.000000E+00  -1.446310E-01      YES
Date20080223  3.200000E-01  4.899660E-01  1.000000E+00  -1.699660E-01      YES
Date20080224  2.900000E-01  4.867960E-01  1.000000E+00  -1.967960E-01      YES
Date20080225  2.900000E-01  4.621470E-01  1.000000E+00  -1.721470E-01      YES
Date20080226  2.800000E-01  4.358610E-01  1.000000E+00  -1.558610E-01      YES
Date20080227  2.700000E-01  4.368990E-01  1.000000E+00  -1.668990E-01      YES
Date20080228  2.400000E-01  4.329860E-01  1.000000E+00  -1.929860E-01      YES
Date20080229  2.400000E-01  4.049000E-01  1.000000E+00  -1.649000E-01      YES
Date20080301  7.900000E-01  4.724410E-01  1.000000E+00  +3.175590E-01      YES
Date20080302  8.900000E-01  6.877700E-01  1.000000E+00  +2.022300E-01      YES
Date20080303  8.800000E-01  8.512440E-01  1.000000E+00  +2.875600E-02      YES
Date20080304  8.700000E-01  8.884620E-01  1.000000E+00  -1.846200E-02      YES
Date20080305  8.200000E-01  8.811010E-01  1.000000E+00  -6.110100E-02      YES
Date20080306  7.600000E-01  8.398800E-01  1.000000E+00  -7.988000E-02      YES
Date20080307  7.200000E-01  7.915170E-01  1.000000E+00  -7.151700E-02      YES
Date20080308  6.800000E-01  7.503780E-01  1.000000E+00  -7.037800E-02      YES
Date20080309  6.400000E-01  7.098130E-01  1.000000E+00  -6.981300E-02      YES
Date20080310  6.000000E-01  6.736330E-01  1.000000E+00  -7.363300E-02      YES
Date20080311  5.600000E-01  6.318120E-01  1.000000E+00  -7.181200E-02      YES
Date20080312  5.600000E-01  6.052290E-01  1.000000E+00  -4.522900E-02      YES
Date20080313  5.200000E-01  5.994830E-01  1.000000E+00  -7.948300E-02      YES
Date20080314  5.200000E-01  6.000230E-01  1.000000E+00  -8.002300E-02      YES
Date20080315  4.600000E-01  6.081430E-01  1.000000E+00  -1.481430E-01      YES
Date20080316  4.500000E-01  5.925230E-01  1.000000E+00  -1.425230E-01      YES
Date20080317  5.400000E-01  6.121510E-01  1.000000E+00  -7.215100E-02      YES
Date20080318  4.800000E-01  6.895330E-01  1.000000E+00  -2.095330E-01      YES
Date20080319  4.800000E-01  6.966480E-01  1.000000E+00  -2.166480E-01      YES
Date20080320  5.200000E-01  6.480540E-01  1.000000E+00  -1.280540E-01      YES
Date20080321  6.000000E-01  6.098740E-01  1.000000E+00  -9.874000E-03      YES
Date20080322  6.700000E-01  6.051090E-01  1.000000E+00  +6.489100E-02      YES
Date20080323  6.700000E-01  6.672400E-01  1.000000E+00  +2.760000E-03      YES
Date20080324  7.300000E-01  7.086330E-01  1.000000E+00  +2.136700E-02      YES
Date20080325  7.600000E-01  6.735660E-01  1.000000E+00  +8.643400E-02      YES
Date20080326  7.800000E-01  6.274640E-01  1.000000E+00  +1.525360E-01      YES
Date20080327  8.100000E-01  5.898870E-01  1.000000E+00  +2.201130E-01      YES
Date20080328  8.300000E-01  5.630890E-01  1.000000E+00  +2.669110E-01      YES
Date20080329  8.800000E-01  6.478210E-01  1.000000E+00  +2.321790E-01      YES
Date20080330  9.300000E-01  8.178390E-01  1.000000E+00  +1.121610E-01      YES
Date20080331  9.000000E-01  8.681430E-01  1.000000E+00  +3.185700E-02      YES
Date20080401  8.100000E-01  8.110880E-01  1.000000E+00  -1.088000E-03      YES
Date20080402  8.200000E-01  7.683540E-01  1.000000E+00  +5.164600E-02      YES
Date20080403  1.100000E+00  8.133710E-01  1.000000E+00  +2.866290E-01      YES
Date20080404  1.160000E+00  9.902340E-01  1.000000E+00  +1.697660E-01      YES
Date20080405  1.090000E+00  1.124910E+00  1.000000E+00  -3.491000E-02      YES
Date20080406  1.100000E+00  1.107250E+00  1.000000E+00  -7.250000E-03      YES
Date20080407  1.150000E+00  1.078340E+00  1.000000E+00  +7.166000E-02      YES
Date20080408  1.100000E+00  1.110460E+00  1.000000E+00  -1.046000E-02      YES
Date20080409  1.010000E+00  1.123450E+00  1.000000E+00  -1.134500E-01      YES
Date20080410  9.600000E-01  1.078960E+00  1.000000E+00  -1.189600E-01      YES
Date20080411  9.600000E-01  1.059750E+00  1.000000E+00  -9.975000E-02      YES
Date20080412  2.380000E+00  1.222980E+00  1.000000E+00  +1.157020E+00      YES
Date20080413  1.790000E+00  1.431590E+00  1.000000E+00  +3.584100E-01      YES
Date20080414  1.580000E+00  1.395380E+00  1.000000E+00  +1.846200E-01      YES
Date20080415  2.630000E+00  1.410790E+00  1.000000E+00  +1.219210E+00      YES
Date20080416  2.590000E+00  1.687730E+00  1.000000E+00  +9.022700E-01      YES
Date20080417  2.090000E+00  1.853300E+00  1.000000E+00  +2.367000E-01      YES
Date20080418  1.710000E+00  1.783670E+00  1.000000E+00  -7.367000E-02      YES
Date20080419  1.570000E+00  1.713810E+00  1.000000E+00  -1.438100E-01      YES
Date20080420  1.370000E+00  1.712500E+00  1.000000E+00  -3.425000E-01      YES
Date20080421  1.150000E+00  1.674980E+00  1.000000E+00  -5.249800E-01      YES
Date20080422  1.110000E+00  1.626450E+00  1.000000E+00  -5.164500E-01      YES
Date20080423  9.500000E-01  1.596210E+00  1.000000E+00  -6.462100E-01      YES
Date20080424  8.400000E-01  1.521030E+00  1.000000E+00  -6.810300E-01      YES
Date20080425  9.200000E-01  1.457110E+00  1.000000E+00  -5.371100E-01      YES
Date20080426  8.400000E-01  1.438680E+00  1.000000E+00  -5.986800E-01      YES
Date20080427  7.500000E-01  1.391950E+00  1.000000E+00  -6.419500E-01      YES
Date20080428  7.100000E-01  1.309100E+00  1.000000E+00  -5.991000E-01      YES
Date20080429  6.900000E-01  1.226460E+00  1.000000E+00  -5.364600E-01      YES
Date20080430  6.700000E-01  1.174060E+00  1.000000E+00  -5.040600E-01      YES
Date20080501  6.000000E-01  1.146950E+00  1.000000E+00  -5.469500E-01      YES
Date20080502  5.600000E-01  1.098060E+00  1.000000E+00  -5.380600E-01      YES
Date20080503  5.300000E-01  1.040210E+00  1.000000E+00  -5.102100E-01      YES
Date20080504  4.700000E-01  9.927900E-01  1.000000E+00  -5.227900E-01      YES
Date20080505  4.300000E-01  9.284440E-01  1.000000E+00  -4.984440E-01      YES
Date20080506  4.100000E-01  8.657220E-01  1.000000E+00  -4.557220E-01      YES
Date20080507  3.700000E-01  8.125190E-01  1.000000E+00  -4.425190E-01      YES
Date20080508  3.300000E-01  7.511780E-01  1.000000E+00  -4.211780E-01      YES
Date20080509  2.900000E-01  6.895950E-01  1.000000E+00  -3.995950E-01      YES
Date20080510  2.700000E-01  6.319690E-01  1.000000E+00  -3.619690E-01      YES
Date20080511  2.500000E-01  5.759040E-01  1.000000E+00  -3.259040E-01      YES
Date20080512  2.400000E-01  5.227790E-01  1.000000E+00  -2.827790E-01      YES
Date20080513  2.400000E-01  4.716490E-01  1.000000E+00  -2.316490E-01      YES
Date20080514  2.300000E-01  4.228980E-01  1.000000E+00  -1.928980E-01      YES
Date20080515  2.000000E-01  3.761950E-01  1.000000E+00  -1.761950E-01      YES
Date20080516  2.000000E-01  3.315940E-01  1.000000E+00  -1.315940E-01      YES
Date20080517  2.000000E-01  2.920670E-01  1.000000E+00  -9.206700E-02      YES
Date20080518  2.000000E-01  2.572530E-01  1.000000E+00  -5.725300E-02      YES
Date20080519  1.900000E-01  2.229270E-01  1.000000E+00  -3.292700E-02      YES
Date20080520  1.600000E-01  1.887780E-01  1.000000E+00  -2.877800E-02      YES
Date20080521  1.600000E-01  1.546760E-01  1.000000E+00  +5.324000E-03      YES
Date20080522  1.600000E-01  1.240820E-01  1.000000E+00  +3.591800E-02      YES
Date20080523  1.600000E-01  9.992690E-02  1.000000E+00  +6.007310E-02      YES
Date20080524  1.500000E-01  7.946040E-02  1.000000E+00  +7.053960E-02      YES
Date20080525  1.600000E-01  6.361920E-02  1.000000E+00  +9.638080E-02      YES
Date20080526  1.500000E-01  5.189970E-02  1.000000E+00  +9.810030E-02      YES
Date20080527  1.600000E-01  3.996540E-02  1.000000E+00  +1.200346E-01      YES
Date20080528  1.500000E-01  2.873460E-02  1.000000E+00  +1.212654E-01      YES
Date20080529  1.200000E-01  2.010140E-02  1.000000E+00  +9.989860E-02      YES
Date20080530  1.100000E-01  1.357440E-02  1.000000E+00  +9.642560E-02      YES
Date20080531  1.000000E-01  8.867570E-03  1.000000E+00  +9.113243E-02      YES
Date20080601  1.000000E-01  5.795450E-03  1.000000E+00  +9.420455E-02      YES
Date20080602  1.000000E-01  4.982810E-03  1.000000E+00  +9.501719E-02      YES
Date20080603  1.000000E-01  4.621040E-03  1.000000E+00  +9.537896E-02      YES
Date20080604  1.000000E-01  2.882610E-03  1.000000E+00  +9.711739E-02      YES
Date20080605  8.000000E-02  1.467010E-03  1.000000E+00  +7.853299E-02      YES
Date20080606  7.000000E-02  8.469520E-04  1.000000E+00  +6.915305E-02      YES
Date20080607  7.000000E-02  4.187310E-04  1.000000E+00  +6.958127E-02      YES
Date20080608  7.000000E-02  2.403040E-04  1.000000E+00  +6.975970E-02      YES
Date20080609  5.000000E-02  1.647630E-04  1.000000E+00  +4.983524E-02      YES
Date20080610  5.000000E-02  8.214760E-05  1.000000E+00  +4.991785E-02      YES
Date20080611  5.000000E-02  1.746710E-05  1.000000E+00  +4.998253E-02      YES
Date20080612  5.000000E-02  8.024920E-06  1.000000E+00  +4.999198E-02      YES
Date20080613  7.000000E-02  4.997640E-04  1.000000E+00  +6.950024E-02      YES
Date20080614  7.000000E-02  8.861250E-04  1.000000E+00  +6.911388E-02      YES
Date20080615  6.000000E-02  3.891570E-04  1.000000E+00  +5.961084E-02      YES
Date20080616  1.000000E-01  5.766990E-04  1.000000E+00  +9.942330E-02      YES
Date20080617  9.000000E-02  2.062300E-03  1.000000E+00  +8.793770E-02      YES
Date20080618  7.000000E-02  2.284720E-03  1.000000E+00  +6.771528E-02      YES
Date20080619  6.000000E-02  8.028390E-04  1.000000E+00  +5.919716E-02      YES
Date20080620  5.000000E-02  7.542590E-05  1.000000E+00  +4.992457E-02      YES
Date20080621  5.000000E-02  1.234350E-04  1.000000E+00  +4.987657E-02      YES
Date20080622  5.000000E-02  8.619940E-05  1.000000E+00  +4.991380E-02      YES
Date20080623  5.000000E-02  1.291130E-03  1.000000E+00  +4.870887E-02      YES
Date20080624  5.000000E-02  2.557500E-03  1.000000E+00  +4.744250E-02      YES
Date20080625  1.100000E-01  1.426890E-03  1.000000E+00  +1.085731E-01      YES
Date20080626  1.100000E-01  7.738320E-03  1.000000E+00  +1.022617E-01      YES
Date20080627  7.000000E-02  1.848540E-02  1.000000E+00  +5.151460E-02      YES
Date20080628  6.000000E-02  1.406070E-02  1.000000E+00  +4.593930E-02      YES
Date20080629  5.000000E-02  4.191230E-03  1.000000E+00  +4.580877E-02      YES
Date20080630  4.000000E-02  1.459940E-03  1.000000E+00  +3.854006E-02      YES
Date20080701  6.000000E-02  4.636420E-04  1.000000E+00  +5.953636E-02      YES
Date20080702  7.000000E-02  1.945780E-04  1.000000E+00  +6.980542E-02      YES
Date20080703  4.000000E-02  2.290020E-04  1.000000E+00  +3.977100E-02      YES
Date20080704  1.400000E-01  1.409600E-02  1.000000E+00  +1.259040E-01      YES
Date20080705  7.000000E-02  4.118220E-02  1.000000E+00  +2.881780E-02      YES
Date20080706  5.000000E-02  4.655780E-02  1.000000E+00  +3.442200E-03      YES
Date20080707  5.000000E-02  3.483810E-02  1.000000E+00  +1.516190E-02      YES
Date20080708  5.000000E-02  2.785760E-02  1.000000E+00  +2.214240E-02      YES
