time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
643,2004-07-05,00:00:00.00,1.1,0,-0.034778,0,0.479124,0,991.183,-1.23629e-18,3.66896,441.037,10,0,0,0,0,1446.33,1415.9,0.775781,-1.59162e-12
644,2004-07-06,00:00:00.00,16.1,0,-0.034778,0,0.479124,0,995.342,1.78043e-17,13.6175,443.029,10,0,0,0,0,1462.43,1432,0.775781,-2.27374e-12
645,2004-07-07,00:00:00.00,0,0,-0.034778,0,0.479124,0,999.218,-3.66796e-34,10.6276,442.142,10,0,0,0,0,1462.43,1432,0.775781,-7.50333e-12
646,2004-07-08,00:00:00.00,0,0,-0.034778,0,0.479124,0,1004.51,4.87629e-51,6.38577,441.092,10,0,0,0,0,1462.43,1432,0.775781,2.04636e-12
647,2004-07-09,00:00:00.00,17.6,0,-0.034778,0,0.479124,0,1010,2.54053e-17,14.5916,445.001,10,0,0,0,0,1480.03,1449.6,0.775781,-2.50111e-12
648,2004-07-10,00:00:00.00,0.8,0,-0.034778,0,0.479124,0,1013.17,-1.29819e-19,12.7052,444.516,10,0,0,0,0,1480.83,1450.4,0.775781,-2.27374e-13
649,2004-07-11,00:00:00.00,2,0,-0.034778,0,0.479124,0,1016.27,1.39139e-18,11.6926,444.424,10,0,0,0,0,1482.83,1452.4,0.775781,-6.82121e-13
650,2004-07-12,00:00:00.00,0.5,0,-0.034778,0,0.479124,0,1020.11,3.63026e-19,9.1724,443.603,10,0,0,0,0,1483.33,1452.9,0.775781,-2.27374e-12
651,2004-07-13,00:00:00.00,11,0,-0.034778,0,0.479124,0,1022.88,-1.46592e-17,15.0642,445.94,10,0,0,0,0,1494.33,1463.9,0.775781,-9.09495e-13
652,2004-07-14,00:00:00.00,2.2,0,-0.034778,0,0.479124,0,1024.92,3.79134e-19,14.9829,446.183,10,0,0,0,0,1496.53,1466.1,0.775781,-2.72848e-12
653,2004-07-15,00:00:00.00,1.2,0,-0.034778,0,0.479124,0,1028.15,-5.4872e-19,13.2799,445.86,10,0,0,0,0,1497.73,1467.3,0.775781,1.13687e-12
654,2004-07-16,00:00:00.00,0,0,-0.034778,0,0.479124,0,1031.76,3.16588e-36,10.6514,444.879,10,0,0,0,0,1497.73,1467.3,0.775781,-2.95586e-12
655,2004-07-17,00:00:00.00,0,0,-0.034778,0,0.479124,0,1035.34,-3.52721e-52,8.10148,443.844,10,0,0,0,0,1497.73,1467.3,0.775781,-3.63798e-12
656,2004-07-18,00:00:00.00,0,0,-0.034778,0,0.479124,0,1039.8,-4.85666e-69,4.73772,442.754,10,0,0,0,0,1497.73,1467.3,0.775781,-1.59162e-12
657,2004-07-19,00:00:00.00,0.9,0,-0.034778,0,0.479124,0,1043.01,-2.06531e-19,3.40543,441.769,10,0,0,0,0,1498.63,1468.2,0.775781,-1.36424e-12
658,2004-07-20,00:00:00.00,0,0,-0.034778,0,0.479124,0,1044.74,-5.57313e-36,2.78533,440.665,10,0,0,0,0,1498.63,1468.2,0.775781,4.54747e-13
659,2004-07-21,00:00:00.00,22,0,-0.034778,0,0.479124,0,1050.52,-5.9292e-17,15.8151,443.852,10,0,0,0,0,1520.63,1490.2,0.775781,-1.81899e-12
660,2004-07-22,00:00:00.00,0,0,-0.034778,0,0.479124,0,1055.39,1.03627e-34,11.831,442.964,10,0,0,0,0,1520.63,1490.2,0.775781,-1.13687e-12
661,2004-07-23,00:00:00.00,12.2,0,-0.034778,0,0.479124,0,1058.69,8.71888e-18,16.7259,446.973,10,0,0,0,0,1532.83,1502.4,0.775781,1.59162e-12
662,2004-07-24,00:00:00.00,0.4,0,-0.034778,0,0.479124,0,1064.8,7.56459e-20,11.7514,446.238,10,0,0,0,0,1533.23,1502.8,0.775781,-5.45697e-12
663,2004-07-25,00:00:00.00,0.4,0,-0.034778,0,0.479124,0,1067.55,7.03383e-20,10.2345,445.402,10,0,0,0,0,1533.63,1503.2,0.775781,1.59162e-12
664,2004-07-26,00:00:00.00,1.6,0,-0.034778,0,0.479124,0,1071.63,2.75272e-19,8.29567,444.863,10,0,0,0,0,1535.23,1504.8,0.775781,1.13687e-12
665,2004-07-27,00:00:00.00,12.6,0,-0.034778,0,0.479124,0,1074.35,-8.51252e-18,15.7265,447.312,10,0,0,0,0,1547.83,1517.4,0.775781,-2.72848e-12
666,2004-07-28,00:00:00.00,2.4,0,-0.034778,0,0.479124,0,1077.27,1.05817e-18,14.7877,447.73,10,0,0,0,0,1550.23,1519.8,0.775781,-4.54747e-13
667,2004-07-29,00:00:00.00,0,0,-0.034778,0,0.479124,0,1081.33,7.93578e-35,11.6407,446.82,10,0,0,0,0,1550.23,1519.8,0.775781,1.36424e-12
668,2004-07-30,00:00:00.00,0,0,-0.034778,0,0.479124,0,1085.86,2.17902e-51,8.13704,445.791,10,0,0,0,0,1550.23,1519.8,0.775781,2.04636e-12
669,2004-07-31,00:00:00.00,0,0,-0.034778,0,0.479124,0,1089.81,4.25178e-68,5.26292,444.711,10,0,0,0,0,1550.23,1519.8,0.775781,-1.13687e-12
670,2004-08-01,00:00:00.00,0,0,-0.034778,0,0.479124,0,1092.85,-4.88504e-84,3.32831,443.612,10,0,0,0,0,1550.23,1519.8,0.775781,-5.68434e-12
671,2004-08-02,00:00:00.00,0,0,-0.034778,0,0.479124,0,1094.51,6.56803e-102,2.76548,442.509,10,0,0,0,0,1550.23,1519.8,0.775781,-4.3201e-12
672,2004-08-03,00:00:00.00,0,0,-0.034778,0,0.479124,0,1096.23,-1.87255e-118,2.16109,441.402,10,0,0,0,0,1550.23,1519.8,0.775781,-6.82121e-13
673,2004-08-04,00:00:00.00,0,0,-0.034778,0,0.479124,0,1097.74,0,1.75432,440.291,10,0,0,0,0,1550.23,1519.8,0.775781,4.54747e-13
674,2004-08-05,00:00:00.00,0,0,-0.034778,0,0.479124,0,1099.22,0,1.38802,439.177,10,0,0,0,0,1550.23,1519.8,0.775781,-4.77485e-12
675,2004-08-06,00:00:00.00,0,0,-0.034778,0,0.479124,0,1100.57,0,1.16119,438.062,10,0,0,0,0,1550.23,1519.8,0.775781,-2.95586e-12
676,2004-08-07,00:00:00.00,0,0,-0.034778,0,0.479124,0,1101.79,0,1.0491,436.945,10,0,0,0,0,1550.23,1519.8,0.775781,-3.18323e-12
677,2004-08-08,00:00:00.00,0,0,-0.034778,0,0.479124,0,1102.98,0,0.98255,435.829,10,0,0,0,0,1550.23,1519.8,0.775781,-1.13687e-12
678,2004-08-09,00:00:00.00,0,0,-0.034778,0,0.479124,0,1104.17,0,0.909144,434.712,10,0,0,0,0,1550.23,1519.8,0.775781,-1.36424e-12
679,2004-08-10,00:00:00.00,0,0,-0.034778,0,0.479124,0,1105.35,0,0.842031,433.594,10,0,0,0,0,1550.23,1519.8,0.775781,-1.13687e-12
680,2004-08-11,00:00:00.00,0,0,-0.034778,0,0.479124,0,1106.55,0,0.764555,432.477,10,0,0,0,0,1550.23,1519.8,0.775781,-1.13687e-12
681,2004-08-12,00:00:00.00,0,0,-0.034778,0,0.479124,0,1107.64,0,0.792285,431.359,10,0,0,0,0,1550.23,1519.8,0.775781,-6.13909e-12
682,2004-08-13,00:00:00.00,10.4,0,-0.034778,0,0.479124,0,1112.53,-4.07634e-18,6.68692,430.968,10,0,0,0,0,1560.63,1530.2,0.775781,6.82121e-13
683,2004-08-14,00:00:00.00,1.6,0,-0.034778,0,0.479124,0,1115.39,6.92239e-19,5.86622,430.536,10,0,0,0,0,1562.23,1531.8,0.775781,-2.95586e-12
684,2004-08-15,00:00:00.00,1.8,0,-0.034778,0,0.479124,0,1118.02,-2.42191e-18,5.5088,430.064,10,0,0,0,0,1564.03,1533.6,0.775781,-2.27374e-13
685,2004-08-16,00:00:00.00,0,0,-0.034778,0,0.479124,0,1121.48,7.4849e-35,3.13562,428.97,10,0,0,0,0,1564.03,1533.6,0.775781,-1.81899e-12
686,2004-08-17,00:00:00.00,0,0,-0.034778,0,0.479124,0,1123.68,2.61392e-52,2.04153,427.864,10,0,0,0,0,1564.03,1533.6,0.775781,0
687,2004-08-18,00:00:00.00,4.4,0,-0.034778,0,0.479124,0,1127.47,-4.27408e-18,3.36468,427.158,10,0,0,0,0,1568.43,1538,0.775781,-4.3201e-12
688,2004-08-19,00:00:00.00,0,0,-0.034778,0,0.479124,0,1129.73,2.56657e-35,2.20288,426.054,10,0,0,0,0,1568.43,1538,0.775781,-3.18323e-12
689,2004-08-20,00:00:00.00,2.4,0,-0.034778,0,0.479124,0,1132.39,8.31068e-19,2.81663,425.18,10,0,0,0,0,1570.83,1540.4,0.775781,-6.59384e-12
690,2004-08-21,00:00:00.00,1.8,0,-0.034778,0,0.479124,0,1134.64,6.77857e-19,3.22136,424.322,10,0,0,0,0,1572.63,1542.2,0.775781,6.82121e-13
691,2004-08-22,00:00:00.00,1.2,0,-0.034778,0,0.479124,0,1136.9,-1.91821e-18,3.08599,423.401,10,0,0,0,0,1573.83,1543.4,0.775781,-3.41061e-12
692,2004-08-23,00:00:00.00,0,0,-0.034778,0,0.479124,0,1138.41,-9.26333e-36,2.68135,422.302,10,0,0,0,0,1573.83,1543.4,0.775781,-5.00222e-12
693,2004-08-24,00:00:00.00,0,0,-0.034778,0,0.479124,0,1140.14,-1.2174e-52,2.05194,421.196,10,0,0,0,0,1573.83,1543.4,0.775781,-7.04858e-12
694,2004-08-25,00:00:00.00,6.8,0,-0.034778,0,0.479124,0,1142.56,4.50076e-18,6.78192,420.846,10,0,0,0,0,1580.63,1550.2,0.775781,-2.50111e-12
695,2004-08-26,00:00:00.00,0,0,-0.034778,0,0.479124,0,1145.09,-2.60489e-34,5.26427,419.83,10,0,0,0,0,1580.63,1550.2,0.775781,-2.50111e-12
696,2004-08-27,00:00:00.00,8.8,0,-0.034778,0,0.479124,0,1147.62,8.26581e-18,10.0634,421.309,10,0,0,0,0,1589.43,1559,0.775781,-2.27374e-12
697,2004-08-28,00:00:00.00,1.2,0,-0.034778,0,0.479124,0,1150.01,2.3584e-18,9.30026,420.873,10,0,0,0,0,1590.63,1560.2,0.775781,-2.04636e-12
698,2004-08-29,00:00:00.00,1.1,0,-0.034778,0,0.479124,0,1152.1,-5.40702e-19,8.85411,420.337,10,0,0,0,0,1591.73,1561.3,0.775781,-4.54747e-12
699,2004-08-30,00:00:00.00,1.7,0,-0.034778,0,0.479124,0,1155.41,-8.16962e-19,7.65438,419.925,10,0,0,0,0,1593.43,1563,0.775781,-3.63798e-12
700,2004-08-31,00:00:00.00,6.2,0,-0.034778,0,0.479124,0,1157.81,-1.48407e-19,10.5022,420.879,10,0,0,0,0,1599.63,1569.2,0.775781,1.59162e-12
701,2004-09-01,00:00:00.00,0,0,-0.034778,0,0.479124,0,1160.37,1.1396e-34,8.90312,419.914,10,0,0,0,0,1599.63,1569.2,0.775781,-2.04636e-12
702,2004-09-02,00:00:00.00,0,0,-0.034778,0,0.479124,0,1163.07,3.25697e-52,7.23579,418.882,10,0,0,0,0,1599.63,1569.2,0.775781,-4.09273e-12
703,2004-09-03,00:00:00.00,0,0,-0.034778,0,0.479124,0,1166.23,7.08494e-68,5.14933,417.812,10,0,0,0,0,1599.63,1569.2,0.775781,-1.13687e-12
704,2004-09-04,00:00:00.00,0,0,-0.034778,0,0.479124,0,1168.96,1.48484e-84,3.50842,416.719,10,0,0,0,0,1599.63,1569.2,0.775781,-3.86535e-12
705,2004-09-05,00:00:00.00,0,0,-0.034778,0,0.479124,0,1170.82,3.02474e-101,2.74654,415.619,10,0,0,0,0,1599.63,1569.2,0.775781,2.27374e-12
706,2004-09-06,00:00:00.00,0,0,-0.034778,0,0.479124,0,1172.41,7.49453e-118,2.26374,414.514,10,0,0,0,0,1599.63,1569.2,0.775781,4.54747e-13
707,2004-09-07,00:00:00.00,0,0,-0.034778,0,0.479124,0,1173.83,4.73954e-134,1.9471,413.406,10,0,0,0,0,1599.63,1569.2,0.775781,-3.18323e-12
708,2004-09-08,00:00:00.00,0,0,-0.034778,0,0.479124,0,1175.15,-3.15716e-150,1.73777,412.296,10,0,0,0,0,1599.63,1569.2,0.775781,-2.95586e-12
709,2004-09-09,00:00:00.00,0,0,-0.034778,0,0.479124,0,1176.22,0,1.78615,411.186,10,0,0,0,0,1599.63,1569.2,0.775781,-1.13687e-12
710,2004-09-10,00:00:00.00,0,0,-0.034778,0,0.479124,0,1177.31,0,1.79958,410.077,10,0,0,0,0,1599.63,1569.2,0.775781,-6.13909e-12
711,2004-09-11,00:00:00.00,0,0,-0.034778,0,0.479124,0,1178.66,0,1.56234,408.966,10,0,0,0,0,1599.63,1569.2,0.775781,-2.04636e-12
712,2004-09-12,00:00:00.00,5,0,-0.034778,0,0.479124,0,1181.34,-1.53367e-17,4.52605,408.326,10,0,0,0,0,1604.63,1574.2,0.775781,2.27374e-13
713,2004-09-13,00:00:00.00,5.8,0,-0.034778,0,0.479124,0,1183.33,-1.59224e-18,7.79736,408.859,10,0,0,0,0,1610.43,1580,0.775781,0
714,2004-09-14,00:00:00.00,0,0,-0.034778,0,0.479124,0,1185.97,-2.23888e-34,6.16183,407.858,10,0,0,0,0,1610.43,1580,0.775781,-4.54747e-12
715,2004-09-15,00:00:00.00,1,0,-0.034778,0,0.479124,0,1188.83,4.78815e-20,5.07728,407.085,10,0,0,0,0,1611.43,1581,0.775781,-2.72848e-12
716,2004-09-16,00:00:00.00,0,0,-0.034778,0,0.479124,0,1190.58,-1.52122e-35,4.39637,406.01,10,0,0,0,0,1611.43,1581,0.775781,-2.72848e-12
717,2004-09-17,00:00:00.00,0,0,-0.034778,0,0.479124,0,1192.05,3.09961e-52,4.00858,404.93,10,0,0,0,0,1611.43,1581,0.775781,6.82121e-13
718,2004-09-18,00:00:00.00,0,0,-0.034778,0,0.479124,0,1193.72,-1.83988e-68,3.42799,403.84,10,0,0,0,0,1611.43,1581,0.775781,-2.72848e-12
719,2004-09-19,00:00:00.00,0,0,-0.034778,0,0.479124,0,1195.3,-5.59979e-85,2.94049,402.744,10,0,0,0,0,1611.43,1581,0.775781,-3.63798e-12
720,2004-09-20,00:00:00.00,0.9,0,-0.034778,0,0.479124,0,1197.4,-1.32891e-18,2.74197,401.75,10,0,0,0,0,1612.33,1581.9,0.775781,-2.50111e-12
721,2004-09-21,00:00:00.00,1.3,0,-0.034778,0,0.479124,0,1199.05,7.93068e-20,3.33761,400.802,10,0,0,0,0,1613.63,1583.2,0.775781,-5.68434e-12
722,2004-09-22,00:00:00.00,13.5,0,-0.034778,0,0.479124,0,1200.75,9.29465e-18,13.5999,402.338,10,0,0,0,0,1627.13,1596.7,0.775781,0
723,2004-09-23,00:00:00.00,9.1,0,-0.034778,0,0.479124,0,1201.98,4.9025e-18,17.6795,406.13,10,0,0,0,0,1636.23,1605.8,0.775781,-6.82121e-12
724,2004-09-24,00:00:00.00,7.7,0,-0.034778,0,0.479124,0,1202.94,-5.1565e-19,20.8553,409.695,10,0,0,0,0,1643.93,1613.5,0.775781,2.27374e-13
725,2004-09-25,00:00:00.00,9,0,-0.034778,0,0.479124,0,1204.12,7.23333e-19,24.0348,414.336,10,0,0,0,0,1652.93,1622.5,0.775781,-2.27374e-12
726,2004-09-26,00:00:00.00,3,0,-0.034778,0,0.479124,0,1205.69,2.95314e-19,24.1941,415.602,10,0,0,0,0,1655.93,1625.5,0.775781,-1.59162e-12
727,2004-09-27,00:00:00.00,0.6,0,-0.034778,0,0.479124,0,1206.81,-9.7529e-20,23.8963,415.381,10,0,0,0,0,1656.53,1626.1,0.775781,-2.27374e-13
728,2004-09-28,00:00:00.00,1.1,0,-0.034778,0,0.479124,0,1208.55,9.46492e-20,23.2298,415.404,10,0,0,0,0,1657.63,1627.2,0.775781,-9.09495e-13
729,2004-09-29,00:00:00.00,1.2,0,-0.034778,0,0.479124,0,1209.74,6.40307e-19,23.1959,415.449,10,0,0,0,0,1658.83,1628.4,0.775781,-9.09495e-13
730,2004-09-30,00:00:00.00,6.4,0,-0.034778,0,0.479124,0,1211.32,4.284e-19,25.0293,418.439,10,0,0,0,0,1665.23,1634.8,0.775781,-3.86535e-12
