time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
2474,2007-10-11,00:00:00.00,0,0,-8.15342,0,0.694225,0,4284.3,9.12617e-101,60.7356,0,5.23005,0,0,0,0,4342.81,6245.6,1904.01,-9.09495e-13
2475,2007-10-12,00:00:00.00,0,0,-8.16157,0,0.677877,0,4285.46,1.24138e-116,59.5775,0,4.83254,0,0,0,0,4342.39,6245.6,1904.43,3.63798e-12
2476,2007-10-13,00:00:00.00,0.9,0,-8.16838,0,0.663159,0,4286.55,4.72324e-19,59.3786,0,4.47468,0,0,0,0,4342.9,6246.5,1904.82,1.72804e-11
2477,2007-10-14,00:00:00.00,0,0,-8.17503,0,0.649171,0,4287.84,6.10573e-35,58.091,0,4.13458,0,0,0,0,4342.54,6246.5,1905.18,1.54614e-11
2478,2007-10-15,00:00:00.00,0,0,-8.18113,0,0.636247,0,4289.18,-2.31463e-51,56.747,0,3.82034,0,0,0,0,4342.2,6246.5,1905.52,3.63798e-12
2479,2007-10-16,00:00:00.00,0,0,-8.18669,0,0.624305,0,4291,1.33113e-68,54.9299,0,3.52998,0,0,0,0,4341.9,6246.5,1905.82,3.63798e-12
2480,2007-10-17,00:00:00.00,0,0,-8.19198,0,0.613271,0,4292.55,1.80795e-84,53.3829,0,3.26168,0,0,0,0,4341.61,6246.5,1906.11,1.36424e-11
2481,2007-10-18,00:00:00.00,4.2,0,-8.19582,0,0.606467,0,4294.28,6.82738e-19,55.7639,0,3.09625,0,0,0,0,4345.55,6250.7,1906.37,1.54614e-11
2482,2007-10-19,00:00:00.00,5.6,0,-8.19814,0,0.603904,0,4295.27,-1.40549e-17,60.1792,0,3.03393,0,0,0,0,4350.89,6256.3,1906.63,1.09139e-11
2483,2007-10-20,00:00:00.00,2.3,2.3,-8.19898,0,0.604406,0,4296.11,-5.91685e-18,63.6798,0,3.04614,0,0,0,0,4355.24,6260.9,1906.88,9.09495e-12
2484,2007-10-21,00:00:00.00,3.9,0,-8.19818,0,0.609024,0,4296.89,-6.56722e-18,66.4324,0,3.15842,0,0,0,0,4358.89,6264.8,1907.13,-1.81899e-12
2485,2007-10-22,00:00:00.00,3.7,3.7,-8.17783,0,0.668025,0,4297.65,1.23776e-17,71.2516,0,4.59301,2.52252e-06,5.04504e-05,0,0,4365.99,6272.2,1907.43,9.09495e-12
2486,2007-10-23,00:00:00.00,0,0,-8.17228,0,0.653668,0,4298.31,3.04782e-22,70.6,0,4.24392,3.15133e-07,6.30266e-06,0,0,4365.63,6272.2,1907.79,2.72848e-12
2487,2007-10-24,00:00:00.00,4.4,0,-8.16445,0,0.700959,0,4298.63,-5.66936e-19,73.083,0,5.39378,0,0,0,0,4369.64,6276.6,1908.18,1.45519e-11
2488,2007-10-25,00:00:00.00,0.9,0,-8.15262,0,0.69759,0,4299.08,-6.20875e-19,73.1759,0,5.31184,0,0,0,0,4370.11,6277.5,1908.61,1.36424e-11
2489,2007-10-26,00:00:00.00,0.5,0,-8.16316,0,0.687161,0,4299.36,-2.48189e-19,73.2308,0,5.05829,0,0,0,0,4370.18,6278,1909.04,2.00089e-11
2490,2007-10-27,00:00:00.00,0.2,0,-8.16642,0,0.673119,0,4299.83,2.44399e-19,72.922,0,4.71686,0,0,0,0,4369.97,6278.2,1909.45,1.36424e-11
2491,2007-10-28,00:00:00.00,0.5,0,-8.17236,0,0.663417,0,4300.63,1.75615e-19,72.483,0,4.48097,0,0,0,0,4370.09,6278.7,1909.83,9.09495e-13
2492,2007-10-29,00:00:00.00,0,0,-8.17777,0,0.64941,0,4301.62,2.62305e-36,71.4948,0,4.1404,0,0,0,0,4369.73,6278.7,1910.19,1.45519e-11
2493,2007-10-30,00:00:00.00,0,0,-8.18374,0,0.636468,0,4302.7,3.66183e-52,70.4147,0,3.82571,0,0,0,0,4369.39,6278.7,1910.53,1.36424e-11
2494,2007-10-31,00:00:00.00,1,0,-8.18787,0,0.629732,0,4303.6,-2.83714e-18,70.3753,0,3.66193,0,0,0,0,4370.08,6279.7,1910.84,1.27329e-11
2495,2007-11-01,00:00:00.00,0,0,-8.19176,0,0.618285,0,4304.43,1.14741e-35,69.5467,0,3.38361,0,0,0,0,4369.79,6279.7,1911.13,1.18234e-11
2496,2007-11-02,00:00:00.00,1,0,-8.19616,0,0.611893,0,4305.4,-4.79796e-19,69.464,0,3.22818,0,0,0,0,4370.51,6280.7,1911.41,1.63709e-11
2497,2007-11-03,00:00:00.00,4,0,-8.19209,0,0.62619,0,4305.87,1.24835e-17,72.3512,0,3.57582,0,0,0,0,4374.24,6284.7,1911.68,3.36513e-11
2498,2007-11-04,00:00:00.00,1.7,0,-8.18709,0,0.634328,0,4306.53,6.63845e-19,72.8877,0,3.77367,0,0,0,0,4375.64,6286.4,1911.98,1.63709e-11
2499,2007-11-05,00:00:00.00,0,0,-8.19059,0,0.622532,0,4307.11,5.95544e-35,72.3115,0,3.48686,0,0,0,0,4375.34,6286.4,1912.28,1.72804e-11
2500,2007-11-06,00:00:00.00,4.1,0,-8.17963,0,0.662395,0,4307.73,-1.33685e-18,74.4514,0,4.45611,0,0,0,0,4379.12,6290.5,1912.6,2.63753e-11
2501,2007-11-07,00:00:00.00,3.8,0,-8.15562,0,0.708396,0,4308.26,-3.84636e-19,76.1489,0,5.57459,0,0,0,0,4382.53,6294.3,1912.99,9.09495e-12
2502,2007-11-08,00:00:00.00,11.2,0,-8.08524,0,0.905493,0,4308.76,-3.39647e-18,81.1964,0,10.3669,0,0,0,0,4393.15,6305.5,1913.57,1.27329e-11
2503,2007-11-09,00:00:00.00,6.2,0,-8.01885,0,1.00673,0,4309.28,-4.34322e-18,83.3628,0,12.8283,0,0,0,0,4398.46,6311.7,1914.46,6.36646e-12
2504,2007-11-10,00:00:00.00,2.3,2.3,-8.00157,0,1.06306,0,4309.87,-2.69534e-18,84.8332,0,14.1981,0,0,0,0,4401.97,6316.3,1915.55,1.63709e-11
2505,2007-11-11,00:00:00.00,0,9.8,-7.9895,0,1.0738,0,4310.15,-4.45277e-18,85.851,0,14.4592,0.336089,6.72178,0,0,4410.6,6326.1,1916.72,9.09495e-12
2506,2007-11-12,00:00:00.00,7.5,7.5,-7.9154,0,1.31126,0,4310.64,-7.00847e-18,90.3934,0,20.2329,0.456461,9.12921,0,0,4424.25,6341.1,1918.07,2.54659e-11
2507,2007-11-13,00:00:00.00,7.1,7.1,-7.8199,0,1.4792,0,4310.96,-9.43353e-18,93.9764,0,24.3162,0.6568,13.136,0,0,4436.71,6355.3,1919.81,1.27329e-11
2508,2007-11-14,00:00:00.00,0,8.7,-7.81203,0,1.48402,0,4311.24,4.95175e-19,95.1036,0,24.4334,0.903166,18.0633,0,0,4443.41,6364,1921.81,-5.45697e-12
2509,2007-11-15,00:00:00.00,0,3.9,-7.84137,0,1.40765,0,4311.47,7.06792e-35,94.9478,0,22.5764,0.896896,21.894,0,0,4445.35,6367.9,1923.77,1.36424e-11
2510,2007-11-16,00:00:00.00,0,0,-7.87443,0,1.33707,0,4311.77,-4.0701e-51,94.6411,0,20.8605,0.881219,21.9096,0,0,4443.53,6367.9,1925.59,3.18323e-11
2511,2007-11-17,00:00:00.00,0,0.4,-7.90312,0,1.27187,0,4312.08,3.3575e-69,94.4108,0,19.275,0.869723,22.2468,0,0,4442.25,6368.3,1927.27,6.36646e-12
2512,2007-11-18,00:00:00.00,1.9,0,-7.88692,0,1.34502,0,4312.34,2.20143e-18,96.929,0,21.0536,0.891897,17.8379,0,0,4442.51,6370.2,1928.91,1.81899e-11
2513,2007-11-19,00:00:00.00,0,0,-7.86044,0,1.37971,0,4312.7,-2.16403e-18,98.2074,0,21.8972,0.687979,13.7596,0,0,4440.77,6370.2,1930.65,2.27374e-11
2514,2007-11-20,00:00:00.00,0,0,-7.83672,0,1.46193,0,4313.18,-1.74617e-18,100.184,0,23.8962,0.381995,7.6399,0,0,4438.91,6370.2,1932.51,8.18545e-12
2515,2007-11-21,00:00:00.00,0,0,-7.82352,0,1.45882,0,4313.53,7.37367e-19,101.088,0,23.8207,0.232656,4.65311,0,0,4436.96,6370.2,1934.46,2.72848e-12
2516,2007-11-22,00:00:00.00,0,0,-7.84614,0,1.41445,0,4313.99,1.58346e-19,101.182,0,22.7417,0.168601,3.37202,0,0,4435.02,6370.2,1936.4,0
2517,2007-11-23,00:00:00.00,0,0,-7.84775,0,1.42201,0,4314.41,2.42604e-19,101.981,0,22.9256,0.0119563,0.239127,0,0,4433.14,6370.2,1938.28,1.81899e-11
2518,2007-11-24,00:00:00.00,1.7,0,-7.85405,0,1.39246,0,4314.95,4.30158e-19,102.284,0,22.2071,0.00021818,0.0043636,0,0,4432.98,6371.9,1940.14,3.18323e-11
2519,2007-11-25,00:00:00.00,0,0,-7.88448,0,1.32313,0,4315.47,-1.17316e-20,101.755,0,20.5214,6.06919e-05,0.00121384,0,0,4431.19,6371.9,1941.93,2.36469e-11
2520,2007-11-26,00:00:00.00,4.1,4.1,-7.85633,0,1.43468,0,4316,-1.52581e-18,104.797,0,23.2338,0.000595891,0.0119178,0,0,4437.62,6380.1,1943.7,2.18279e-11
2521,2007-11-27,00:00:00.00,0,3.4,-7.85289,0,1.3743,0,4316.23,4.01843e-20,104.881,0,21.7657,0.132324,2.64648,0,0,4439.17,6383.5,1945.55,1.00044e-11
2522,2007-11-28,00:00:00.00,0,0,-7.89759,0,1.30627,0,4316.62,-1.57719e-35,104.488,0,20.1114,0.126053,2.65275,0,0,4437.41,6383.5,1947.31,2.00089e-11
2523,2007-11-29,00:00:00.00,0,0,-7.91768,0,1.2434,0,4317.02,-2.95376e-52,104.091,0,18.5829,0.0947004,2.6841,0,0,4435.79,6383.5,1948.93,1.63709e-11
2524,2007-11-30,00:00:00.00,0,4.5,-7.94645,0,1.18531,0,4317.46,-3.96797e-69,103.724,0,17.1705,0.0779788,7.12519,0,0,4438.79,6388,1950.43,2.18279e-11
2525,2007-12-01,00:00:00.00,0.6,0,-7.91597,0,1.29833,0,4317.74,1.29898e-17,106.856,0,19.9185,0.000166003,0.00332005,0,0,4437.9,6388.6,1951.92,2.45564e-11
2526,2007-12-02,00:00:00.00,1.2,0,-7.90496,0,1.26358,0,4318.14,-2.25415e-18,106.937,0,19.0734,1.32688e-05,0.000265376,0,0,4437.51,6389.8,1953.51,1.18234e-11
2527,2007-12-03,00:00:00.00,1.6,0,-7.93146,0,1.23957,0,4318.65,1.62881e-18,107.085,0,18.4898,0,0,0,0,4437.54,6391.4,1955.08,2.36469e-11
2528,2007-12-04,00:00:00.00,4.2,0,-7.91296,0,1.28062,0,4319.06,-2.97283e-18,108.272,0,19.4878,0,0,0,0,4440.19,6395.6,1956.63,7.27596e-12
2529,2007-12-05,00:00:00.00,4.4,0,-7.8939,0,1.32802,0,4319.33,-3.52518e-18,109.558,0,20.6404,0,0,0,0,4442.96,6400,1958.26,2.00089e-11
2530,2007-12-06,00:00:00.00,0,0,-7.90952,0,1.2635,0,4319.77,-2.02304e-35,109.117,0,19.0717,0,0,0,0,4441.31,6400,1959.91,1.63709e-11
2531,2007-12-07,00:00:00.00,4.1,0,-7.9111,0,1.30163,0,4320.14,-1.20157e-18,110.277,0,19.9987,0,0,0,0,4443.8,6404.1,1961.52,2.91038e-11
2532,2007-12-08,00:00:00.00,4.5,0,-7.88181,0,1.35312,0,4320.72,3.42627e-18,111.197,0,21.2506,0,0,0,0,4446.64,6408.6,1963.18,2.00089e-11
2533,2007-12-09,00:00:00.00,0,0,-7.90113,0,1.28669,0,4321.04,1.08959e-34,110.871,0,19.6354,0,0,0,0,4444.94,6408.6,1964.88,1.54614e-11
2534,2007-12-10,00:00:00.00,0.9,0,-7.92819,0,1.24316,0,4321.45,4.77305e-20,110.891,0,18.5771,0,0,0,0,4444.24,6409.5,1966.48,2.45564e-11
2535,2007-12-11,00:00:00.00,1.1,0,-7.93986,0,1.20713,0,4321.88,1.17208e-18,110.983,0,17.701,0,0,0,0,4443.83,6410.6,1967.99,3.00133e-11
2536,2007-12-12,00:00:00.00,10.7,0,-7.87758,0,1.42225,0,4322.14,8.94651e-19,114.312,0,22.9313,0,0,0,0,4452.92,6421.3,1969.6,2.72848e-11
2537,2007-12-13,00:00:00.00,8,0,-7.78882,0,1.57831,0,4322.35,-2.80002e-18,116.106,0,26.726,0,0,0,0,4458.97,6429.3,1971.55,1.36424e-11
2538,2007-12-14,00:00:00.00,0,0,-7.81135,0,1.49477,0,4322.6,1.89144e-35,115.859,0,24.6947,0,0,0,0,4456.83,6429.3,1973.69,1.18234e-11
2539,2007-12-15,00:00:00.00,0,0.8,-7.85309,0,1.41758,0,4322.8,2.6374e-51,115.729,0,22.8178,0,0.724864,0,0,4455.64,6430.1,1975.68,2.18279e-11
2540,2007-12-16,00:00:00.00,0,0,-7.87877,0,1.34625,0,4322.97,9.90908e-68,115.558,0,21.0835,0,0.724864,0,0,4453.81,6430.1,1977.51,1.00044e-11
2541,2007-12-17,00:00:00.00,0,0.3,-7.91026,0,1.28034,0,4323.12,-3.43777e-85,115.477,0,19.4811,0,0.961791,0,0,4452.41,6430.4,1979.21,1.00044e-11
2542,2007-12-18,00:00:00.00,0,0,-7.93482,0,1.21945,0,4323.27,3.8315e-101,115.325,0,18.0005,0,0.961791,0,0,4450.84,6430.4,1980.78,3.09228e-11
2543,2007-12-19,00:00:00.00,0,0,-7.96007,0,1.16318,0,4323.43,-1.50844e-118,115.167,0,16.6323,0,0.961791,0,0,4449.39,6430.4,1982.23,1.63709e-11
2544,2007-12-20,00:00:00.00,0,0,-7.98203,0,1.11119,0,4323.58,-1.50963e-136,115.013,0,15.3682,0,0.961791,0,0,4448.05,6430.4,1983.57,2.09184e-11
2545,2007-12-21,00:00:00.00,0,0,-8.00299,0,1.06315,0,4323.82,1.53587e-156,114.774,0,14.2002,0,0.961791,0,0,4446.82,6430.4,1984.8,1.90994e-11
2546,2007-12-22,00:00:00.00,0,0,-8.02209,0,1.01876,0,4324.12,2.06786e-173,114.478,0,13.1209,0,0.961791,0,0,4445.67,6430.4,1985.95,1.18234e-11
2547,2007-12-23,00:00:00.00,0,0,-8.03979,0,0.977746,0,4324.38,2.82561e-190,114.21,0,12.1236,0,0.961791,0,0,4444.62,6430.4,1987,2.63753e-11
2548,2007-12-24,00:00:00.00,0,0,-8.0562,0,0.939849,0,4324.69,3.89071e-207,113.903,0,11.2022,0,0.961791,0,0,4443.64,6430.4,1987.98,6.36646e-12
2549,2007-12-25,00:00:00.00,0,0,-8.07127,0,0.904832,0,4324.9,5.3782e-224,113.692,0,10.3508,0,0.961791,0,0,4442.74,6430.4,1988.88,1.81899e-11
2550,2007-12-26,00:00:00.00,0,0,-8.08529,0,0.872476,0,4325.22,7.44901e-241,113.377,0,9.56408,0,0.961791,0,0,4441.91,6430.4,1989.71,1.54614e-11
2551,2007-12-27,00:00:00.00,0,0,-8.09815,0,0.842579,0,4325.6,1.03273e-257,112.994,0,8.83717,0,0.961791,0,0,4441.14,6430.4,1990.48,2.45564e-11
2552,2007-12-28,00:00:00.00,0,0,-8.11012,0,0.814955,0,4325.98,1.4325e-274,112.609,0,8.16551,0,0.961791,0,0,4440.43,6430.4,1991.19,1.09139e-11
2553,2007-12-29,00:00:00.00,0,0,-8.11732,0,0.802857,0,4326.45,4.9231e-19,112.751,0,7.87134,0,0,0,0,4439.76,6430.4,1991.86,1.27329e-11
2554,2007-12-30,00:00:00.00,0,0,-8.1259,0,0.778252,0,4326.86,6.52067e-36,112.341,0,7.27309,0,0,0,0,4439.13,6430.4,1992.49,2.36469e-11
2555,2007-12-31,00:00:00.00,3.5,0,-8.12171,0,0.806947,0,4327.26,1.53096e-18,114.087,0,7.97079,0,0,0,0,4442,6433.9,1993.12,1.54614e-11
2556,2008-01-01,00:00:00.00,0,0.3,-8.12231,0,0.786216,0,4327.44,-3.40097e-20,114.095,0,7.46673,0,0,0,0,4441.67,6434.2,1993.75,5.45697e-12
2557,2008-01-02,00:00:00.00,0,2,-8.13627,0,0.762876,0,4327.81,1.29033e-36,113.802,0,6.89923,0,1.92437,0,0,4443.06,6436.2,1994.36,1.81899e-11
2558,2008-01-03,00:00:00.00,0,0,-8.14335,0,0.741309,0,4328.12,1.6514e-52,113.493,0,6.37486,0,1.92437,0,0,4442.51,6436.2,1994.91,1.81899e-11
2559,2008-01-04,00:00:00.00,0,0,-8.15272,0,0.721382,0,4328.3,-7.84671e-69,113.314,0,5.89034,0,1.92437,0,0,4442,6436.2,1995.42,-4.54747e-12
2560,2008-01-05,00:00:00.00,0,0,-8.16021,0,0.702969,0,4328.45,1.12008e-85,113.168,0,5.44265,0,1.92437,0,0,4441.52,6436.2,1995.9,2.00089e-11
2561,2008-01-06,00:00:00.00,0,1.2,-8.16743,0,0.685956,0,4328.73,2.96986e-103,112.957,0,5.02899,0,3.04876,0,0,4442.29,6437.4,1996.33,1.18234e-11
2562,2008-01-07,00:00:00.00,2.28434,3.11566,-8.1562,0,0.729033,0,4329.13,5.68073e-18,114.535,0,6.07637,0.234561,4.69123,0,0,4447.24,6442.8,1996.78,2.45564e-11
2563,2008-01-08,00:00:00.00,3.6,0,-8.08748,0,0.917926,0,4329.56,6.19944e-18,117.151,0,10.6692,0.000314965,0.0062993,0,0,4450.22,6446.4,1997.4,2.81943e-11
2564,2008-01-09,00:00:00.00,0,0,-8.07036,0,0.884753,0,4330.02,-4.36428e-21,116.698,0,9.86258,0,0,0,0,4449.39,6446.4,1998.23,2.72848e-11
2565,2008-01-10,00:00:00.00,0.5,0,-8.0979,0,0.863484,0,4330.53,4.53482e-19,116.439,0,9.34545,0,0,0,0,4449.08,6446.9,1999.04,1.45519e-11
2566,2008-01-11,00:00:00.00,0,0,-8.0998,0,0.834271,0,4331.03,-9.78338e-36,115.93,0,8.63515,0,0,0,0,4448.33,6446.9,1999.79,2.18279e-11
2567,2008-01-12,00:00:00.00,0,0,-8.11642,0,0.807278,0,4331.61,4.15389e-53,115.351,0,7.97884,0,0,0,0,4447.63,6446.9,2000.49,2.00089e-11
2568,2008-01-13,00:00:00.00,0,0,-8.12505,0,0.782337,0,4332.02,-1.06115e-69,114.941,0,7.37242,0,0,0,0,4446.99,6446.9,2001.13,1.18234e-11
2569,2008-01-14,00:00:00.00,0,0,-8.13533,0,0.759292,0,4332.56,-2.88101e-86,114.406,0,6.81208,0,0,0,0,4446.4,6446.9,2001.72,1.63709e-11
2570,2008-01-15,00:00:00.00,0,0,-8.14475,0,0.737998,0,4333.02,-1.2645e-102,113.942,0,6.29433,0,0,0,0,4445.85,6446.9,2002.27,1.36424e-11
2571,2008-01-16,00:00:00.00,0,0,-8.15256,0,0.718322,0,4333.46,-6.99165e-122,113.506,0,5.81594,0,0,0,0,4445.35,6446.9,2002.77,2.27374e-11
2572,2008-01-17,00:00:00.00,0.6,0,-8.15922,0,0.70631,0,4333.91,6.25593e-19,113.492,0,5.52388,0,0,0,0,4445.47,6447.5,2003.25,1.54614e-11
2573,2008-01-18,00:00:00.00,0.4,0,-8.16415,0,0.69247,0,4334.46,-3.87521e-19,113.256,0,5.18735,0,0,0,0,4445.43,6447.9,2003.69,2.72848e-11
2574,2008-01-19,00:00:00.00,3.1,0,-8.15909,0,0.718507,0,4334.86,-8.13623e-18,114.84,0,5.82042,0,0,0,0,4448.08,6451,2004.14,1.36424e-11
2575,2008-01-20,00:00:00.00,17.8,0,-8.01471,0,1.15315,0,4335.42,6.99566e-18,120.162,0,16.3884,0,0,0,0,4465.11,6468.8,2004.91,1.90994e-11
2576,2008-01-21,00:00:00.00,1,0,-7.95229,0,1.12754,0,4335.97,3.1669e-19,119.941,0,15.7658,0,0,0,0,4464.85,6469.8,2006.17,1.90994e-11
2577,2008-01-22,00:00:00.00,1.5,0,-7.99943,0,1.11594,0,4336.44,-3.53132e-19,119.981,0,15.4837,0,0,0,0,4465.02,6471.3,2007.5,1.18234e-11
2578,2008-01-23,00:00:00.00,1.8,1.8,-7.96479,0,1.16326,0,4337.03,-1.9194e-18,120.472,0,16.6343,0,0,0,0,4467.33,6474.9,2008.79,1.72804e-11
2579,2008-01-24,00:00:00.00,0,0,-7.9828,0,1.11126,0,4337.42,-3.2868e-35,120.076,0,15.37,0,0,0,0,4466,6474.9,2010.12,3.72893e-11
2580,2008-01-25,00:00:00.00,3.3,0,-7.98092,0,1.14872,0,4337.96,-8.40978e-19,120.586,0,16.2808,0,0,0,0,4468,6478.2,2011.42,1.45519e-11
2581,2008-01-26,00:00:00.00,0,0,-7.98431,0,1.09783,0,4338.47,-1.5134e-35,120.079,0,15.0434,0,0,0,0,4466.71,6478.2,2012.71,2.81943e-11
2582,2008-01-27,00:00:00.00,11.6,0,-7.91163,0,1.37837,0,4339.01,-1.68954e-18,122.525,0,21.8646,0,0,0,0,4476.86,6489.8,2014.16,7.27596e-12
2583,2008-01-28,00:00:00.00,12.3,0,-7.7556,0,1.6973,0,4339.39,9.60687e-18,124.251,0,29.619,0,0,0,0,4487.2,6502.1,2016.12,2.36469e-11
2584,2008-01-29,00:00:00.00,2.8,0,-7.73813,0,1.69129,0,4339.84,-8.11048e-19,124.32,0,29.473,0,0,0,0,4487.59,6504.9,2018.53,3.63798e-12
2585,2008-01-30,00:00:00.00,0,0,-7.77989,0,1.59916,0,4340.31,2.26683e-36,123.849,0,27.233,0,0,0,0,4485.21,6504.9,2020.91,2.45564e-11
2586,2008-01-31,00:00:00.00,1.5,0,-7.80077,0,1.5534,0,4340.87,7.93453e-19,123.758,0,26.1202,0,0,0,0,4484.5,6506.4,2023.12,1.09139e-11
2587,2008-02-01,00:00:00.00,0,0,-7.8312,0,1.47175,0,4341.24,-2.87147e-35,123.389,0,24.135,0,0,0,0,4482.4,6506.4,2025.22,1.72804e-11
2588,2008-02-02,00:00:00.00,2,0,-7.85036,0,1.44571,0,4341.75,3.38928e-19,123.573,0,23.5019,0,0,0,0,4482.42,6508.4,2027.2,2.18279e-11
2589,2008-02-03,00:00:00.00,0,0.2,-7.87147,0,1.37575,0,4342.2,8.84045e-21,123.237,0,21.8008,0,0,0,0,4480.74,6508.6,2029.08,-6.36646e-12
2590,2008-02-04,00:00:00.00,0,0,-7.90455,0,1.3076,0,4342.8,-8.14419e-37,122.634,0,20.1438,0,0,0,0,4478.98,6508.6,2030.84,1.45519e-11
2591,2008-02-05,00:00:00.00,0,0,-7.92942,0,1.24463,0,4343.42,7.65804e-54,122.012,0,18.6128,0,0,0,0,4477.36,6508.6,2032.46,1.81899e-12
2592,2008-02-06,00:00:00.00,1.1,0,-7.94887,0,1.20645,0,4344.2,-9.35115e-19,121.806,0,17.6844,0,0,0,0,4476.95,6509.7,2033.97,2.27374e-11
2593,2008-02-07,00:00:00.00,7.7,0,-7.91079,0,1.3377,0,4344.89,8.18277e-18,123.913,0,20.8758,0,0,0,0,4483.1,6517.4,2035.52,1.00044e-11
2594,2008-02-08,00:00:00.00,0,0,-7.90807,0,1.27245,0,4345.44,-7.13012e-35,123.355,0,19.2891,0,0,0,0,4481.45,6517.4,2037.17,1.54614e-11
2595,2008-02-09,00:00:00.00,0,0,-7.95062,0,1.21215,0,4346.22,7.68323e-52,122.58,0,17.8231,0,0,0,0,4479.88,6517.4,2038.74,1.63709e-11
2596,2008-02-10,00:00:00.00,0,0,-7.9652,0,1.15644,0,4347.01,-6.41865e-69,121.792,0,16.4684,0,0,0,0,4478.46,6517.4,2040.16,5.45697e-12
2597,2008-02-11,00:00:00.00,0,0,-7.99137,0,1.10496,0,4347.96,-6.8963e-85,120.835,0,15.2168,0,0,0,0,4477.13,6517.4,2041.49,2.36469e-11
2598,2008-02-12,00:00:00.00,0,0,-8.00975,0,1.05739,0,4348.9,-1.19014e-103,119.897,0,14.0602,0,0,0,0,4475.91,6517.4,2042.71,1.45519e-11
2599,2008-02-13,00:00:00.00,0,0,-8.02877,0,1.01344,0,4349.43,0,119.366,0,12.9916,0,0,0,0,4474.77,6517.4,2043.85,2.18279e-11
2600,2008-02-14,00:00:00.00,0.2,0,-8.04589,0,0.974077,0,4349.99,8.89562e-20,118.979,0,12.0344,0,0,0,0,4473.93,6517.6,2044.89,2.54659e-11
2601,2008-02-15,00:00:00.00,0.227861,0.372139,-8.05968,0,0.941751,0,4350.37,-2.35003e-19,119.061,0,11.2485,0,0,0,0,4473.56,6518.2,2045.86,1.36424e-11
2602,2008-02-16,00:00:00.00,0,0,-8.07444,0,0.906589,0,4350.86,2.34275e-35,118.561,0,10.3935,0,0,0,0,4472.65,6518.2,2046.77,1.27329e-11
2603,2008-02-17,00:00:00.00,0,0,-8.08805,0,0.8741,0,4351.32,-3.3084e-52,118.107,0,9.60357,0,0,0,0,4471.82,6518.2,2047.6,9.09495e-12
2604,2008-02-18,00:00:00.00,0,0,-8.10094,0,0.84408,0,4352.05,-9.91656e-69,117.371,0,8.87366,0,0,0,0,4471.04,6518.2,2048.38,2.36469e-11
2605,2008-02-19,00:00:00.00,1.2,1.2,-8.10505,0,0.8425,0,4352.54,-4.23001e-18,118.599,0,8.83524,0,0,0,0,4472.71,6520.6,2049.11,1.90994e-11
2606,2008-02-20,00:00:00.00,0.2,0,-8.1126,0,0.815898,0,4353.2,-4.33408e-19,118.109,0,8.18842,0,0,0,0,4472.2,6520.8,2049.82,2.91038e-11
2607,2008-02-21,00:00:00.00,3,0,-8.11465,0,0.827141,0,4354.41,-1.32708e-18,118.935,0,8.4618,0,0,0,0,4474.52,6523.8,2050.5,1.90994e-11
2608,2008-02-22,00:00:00.00,0.9,0,-8.11605,0,0.810764,0,4355.2,2.1415e-18,118.774,0,8.06359,0,0,0,0,4474.73,6524.7,2051.19,2.00089e-11
2609,2008-02-23,00:00:00.00,2.8,0,-8.11731,0,0.823638,0,4355.9,-6.70811e-18,119.873,0,8.37662,0,0,0,0,4476.86,6527.5,2051.86,2.27374e-11
2610,2008-02-24,00:00:00.00,0,0,-8.12106,0,0.797454,0,4356.74,-1.67647e-34,119.035,0,7.73996,0,0,0,0,4476.19,6527.5,2052.53,1.63709e-11
2611,2008-02-25,00:00:00.00,0,0,-8.13481,0,0.773259,0,4358.5,4.8218e-52,117.27,0,7.15169,0,0,0,0,4475.56,6527.5,2053.16,1.54614e-11
2612,2008-02-26,00:00:00.00,1.5,0,-8.13786,0,0.76599,0,4359.72,-3.72954e-18,117.153,0,6.97496,0,0,0,0,4476.48,6529,2053.74,2.45564e-11
2613,2008-02-27,00:00:00.00,2.4,0,-8.13767,0,0.770265,0,4361.41,-9.18234e-18,117.181,0,7.07889,0,0,0,0,4478.3,6531.4,2054.32,3.63798e-12
2614,2008-02-28,00:00:00.00,0,0,-8.14374,0,0.748137,0,4362.33,5.95704e-35,116.266,0,6.54087,0,0,0,0,4477.74,6531.4,2054.88,3.00133e-11
2615,2008-02-29,00:00:00.00,0,0,-8.15366,0,0.727691,0,4363.18,-1.70281e-51,115.409,0,6.04373,0,0,0,0,4477.21,6531.4,2055.41,2.00089e-11
2616,2008-03-01,00:00:00.00,16,0,-8.06957,0,0.98931,0,4364.32,-5.21239e-18,122.893,0,12.4048,0,0,0,0,4492.53,6547.4,2056.09,2.45564e-11
2617,2008-03-02,00:00:00.00,5.8,5.8,-7.93099,0,1.28257,0,4365.51,-5.3549e-18,124.566,0,19.5353,0,0,0,0,4502.96,6559,2057.26,9.09495e-12
