Datum-Stunde;Lufttemp.+200cm;Lufttemp.+20cm;Bodentemp.-5cm;Bodentemp.-20cm;Luftfeuchtigkeit+200cm;Windgeschw.+250cm;Niederschlag;Globalstrahlg.+200cm
17.10.2010;8,0;8,2;;11,7;77;;0,0;124;
18.10.2010;3,8;4,6;;10,9;86;;0,0;104;
19.10.2010;5,2;5,2;;10,1;91;;0,2;39;
20.10.2010;7,3;7,2;;10,1;88;;3,2;54;
21.10.2010;6,8;6,6;;10,0;71;;0,0;79;
22.10.2010;7,1;6,4;;9,6;66;;0,0;77;
23.10.2010;7,1;7,0;;9,4;78;;0,0;105;
24.10.2010;10,5;9,8;;9,8;67;;0,0;66;
25.10.2010;4,9;4,6;;9,5;87;;0,0;47;
26.10.2010;5,4;5,2;;9,1;83;;0,0;67;
27.10.2010;6,1;6,2;;8,7;78;;0,0;98;
28.10.2010;9,2;8,7;;9,2;72;;0,0;65;
29.10.2010;8,7;8,3;;9,1;73;;0,0;95;
30.10.2010;9,2;8,9;;9,2;66;;0,0;94;
31.10.2010;9,9;9,4;;9,2;75;;0,0;66;
01.11.2010;11,3;10,5;;9,5;80;;0,0;66;
02.11.2010;8,0;7,8;;9,7;91;;0,0;32;
03.11.2010;10,9;10,4;;9,3;82;;0,0;57;
04.11.2010;16,5;15,6;;10,1;72;;2,0;32;
05.11.2010;16,0;15,2;;10,9;68;;0,0;36;
06.11.2010;12,0;11,6;;11,2;85;;5,6;21;
07.11.2010;6,9;7,2;;10,5;96;;6,6;23;
08.11.2010;3,5;4,1;;9,7;94;;9,0;25;
09.11.2010;5,3;5,4;;9,1;89;;0,0;75;
10.11.2010;4,6;4,8;;8,6;93;;0,0;58;
11.11.2010;7,3;6,9;;8,5;75;;0,0;61;
12.11.2010;11,8;11,0;;8,7;66;;0,2;64;
13.11.2010;16,1;15,3;;9,5;70;;0,0;79;
14.11.2010;14,9;13,3;;10,2;70;;0,0;61;
15.11.2010;11,1;10,8;;10,3;87;;11,0;30;
16.11.2010;6,5;6,6;;9,9;99;;12,0;15;
17.11.2010;5,5;5,9;;9,2;100;;0,0;17;
18.11.2010;6,8;6,9;;9,0;98;;4,0;16;
19.11.2010;7,2;7,0;;8,9;81;;0,0;38;
20.11.2010;6,8;6,6;;8,8;89;;0,0;31;
21.11.2010;4,9;4,6;;8,3;90;;0,0;47;
22.11.2010;6,0;6,2;;8,2;98;;5,8;19;
23.11.2010;3,8;3,8;;7,9;91;;2,8;21;
24.11.2010;1,7;1,8;;7,2;93;;3,8;25;
25.11.2010;1,2;1,4;;6,5;85;;0,0;43;
26.11.2010;1,3;1,6;;6,2;97;;1,4;19;
27.11.2010;-1,7;-1,4;;5,7;89;;0,0;57;
28.11.2010;-1,5;-1,5;;5,1;87;;0,0;47;
29.11.2010;-1,1;-0,1;;4,8;99;;5,6;15;
30.11.2010;-3,9;-1,5;;4,9;86;;0,0;20;
01.12.2010;-8,7;-4,4;;4,6;86;;4,0;20;
02.12.2010;-10,1;-6,2;;4,3;85;;1,0;41;
03.12.2010;-10,4;-8,2;;4,3;91;;0,0;39;
04.12.2010;-11,1;-9,4;;4,2;93;;0,0;49;
05.12.2010;-1,9;-2,1;;4,1;78;;0,4;29;
06.12.2010;-0,6;-0,3;;4,1;91;;0,0;30;
07.12.2010;0,3;0,6;;4,1;97;;1,2;24;
08.12.2010;0,6;0,9;;4,1;99;;12,8;21;
09.12.2010;-0,2;0,4;;3,9;90;;1,2;36;
10.12.2010;-0,3;-0,1;;3,8;83;;0,2;25;
11.12.2010;3,8;2,6;;3,7;92;;3,6;21;
12.12.2010;1,8;1,6;;3,4;95;;4,6;20;
13.12.2010;-3,2;-2,9;;3,2;90;;0,2;16;
14.12.2010;-2,3;-1,5;;3,0;95;;3,2;18;
15.12.2010;-4,1;0,0;;3,1;94;;3,6;18;
16.12.2010;-6,4;-0,2;;3,1;83;;0,0;36;
17.12.2010;-4,7;0,1;;3,0;88;;0,2;25;
18.12.2010;-8,2;-0,8;;3,0;94;;0,0;30;
19.12.2010;-5,5;-0,8;;2,9;90;;0,2;22;
20.12.2010;0,8;-0,2;;2,9;77;;0,4;30;
21.12.2010;-0,9;-1,1;;2,9;93;;0,4;21;
22.12.2010;2,9;1,7;;2,9;89;;0,0;28;
23.12.2010;3,6;2,6;;2,8;92;;0,0;31;
24.12.2010;0,5;0,6;;2,8;100;;6,6;13;
25.12.2010;-3,6;-0,5;;2,7;95;;5,0;14;
26.12.2010;-5,4;-1,0;;2,7;86;;0,0;15;
27.12.2010;-2,0;-1,0;;2,7;87;;0,2;23;
28.12.2010;-3,6;0,5;;2,6;93;;2,0;14;
29.12.2010;-10,7;-0,3;;2,5;93;;0,0;26;
30.12.2010;-12,4;-1,6;;2,3;91;;0,0;28;
31.12.2010;-2,8;-1,0;;2,3;93;;0,4;14;
01.01.2011;2,2;1,0;;2,3;85;;0,0;24;
02.01.2011;1,7;1,1;;2,3;84;;0,0;25;
03.01.2011;0,6;0,2;;2,4;85;;0,0;36;
04.01.2011;-2,7;-3,0;;2,4;87;;0,0;38;
05.01.2011;-5,0;-5,0;;2,2;85;;0,0;31;
06.01.2011;-0,9;-1,6;;2,0;81;;0,2;18;
07.01.2011;5,1;3,0;;2,0;95;;2,2;21;
08.01.2011;6,0;4,3;;2,1;92;;0,0;29;
09.01.2011;7,1;5,8;;2,5;87;;0,8;28;
10.01.2011;1,6;1,3;;2,8;94;;0,0;43;
11.01.2011;2,1;1,9;;2,5;94;;0,0;38;
12.01.2011;5,3;4,6;;2,6;82;;0,6;35;
13.01.2011;7,0;6,4;;3,1;99;;8,0;18;
14.01.2011;11,9;11,0;;4,2;85;;5,8;29;
15.01.2011;9,7;8,9;;5,1;79;;1,4;41;
16.01.2011;6,6;5,6;;5,0;86;;0,0;49;
17.01.2011;2,8;2,5;;4,3;94;;0,0;56;
18.01.2011;5,9;5,2;;3,9;88;;0,0;36;
19.01.2011;2,8;2,8;;4,1;97;;7,2;23;
20.01.2011;1,4;1,5;;3,7;96;;0,6;27;
21.01.2011;0,0;0,1;;3,3;88;;0,0;18;
22.01.2011;-0,3;-0,2;;2,9;83;;0,0;43;
23.01.2011;0,4;0,4;;2,6;92;;0,8;21;
24.01.2011;0,8;0,8;;2,5;98;;2,2;25;
25.01.2011;2,8;2,5;;2,6;91;;0,6;28;
26.01.2011;2,0;1,9;;2,7;93;;0,4;28;
27.01.2011;-0,4;-0,2;;2,7;94;;0,4;19;
28.01.2011;-0,5;-0,7;;2,4;86;;0,0;69;
29.01.2011;-1,9;-2,2;;2,1;82;;0,0;81;
30.01.2011;-4,6;-4,2;;1,7;88;;0,0;80;
31.01.2011;-6,1;-5,2;;1,4;89;;0,0;70;
01.02.2011;-5,8;-5,0;;1,2;88;;0,0;74;
02.02.2011;-1,7;-1,8;;1,0;90;;0,0;31;
03.02.2011;0,3;-0,1;;1,0;93;;2,0;20;
04.02.2011;5,0;3,9;;0,9;78;;0,0;28;
05.02.2011;10,0;8,9;;1,1;68;;0,0;49;
06.02.2011;10,5;9,5;;2,0;70;;0,0;80;
07.02.2011;7,2;6,1;;2,9;71;;0,0;67;
08.02.2011;7,7;6,7;;3,1;65;;0,0;72;
09.02.2011;1,3;1,1;;2,8;83;;0,0;92;
10.02.2011;3,0;2,4;;2,3;78;;0,0;72;
11.02.2011;8,2;7,6;;2,8;88;;5,2;28;
12.02.2011;1,3;1,5;;3,3;68;;0,0;82;
13.02.2011;1,0;0,9;;2,7;77;;1,4;28;
14.02.2011;1,9;1,7;;2,4;79;;0,0;55;
15.02.2011;2,4;2,2;;2,5;66;;0,0;92;
16.02.2011;1,1;1,2;;2,3;70;;0,0;77;
17.02.2011;1,9;1,8;;2,2;86;;0,2;24;
18.02.2011;-0,3;-0,1;;2,3;96;;0,0;18;
19.02.2011;-1,3;-1,0;;2,1;87;;0,0;27;
20.02.2011;-4,8;-4,2;;1,8;75;;0,0;79;
21.02.2011;-7,2;-6,3;;1,5;74;;0,0;112;
22.02.2011;-8,0;-7,0;;1,2;75;;0,0;116;
23.02.2011;-8,7;-7,3;;1,0;78;;0,0;120;
24.02.2011;-4,4;-4,0;;0,8;71;;0,0;93;
25.02.2011;-3,3;-2,9;;0,7;73;;0,0;130;
26.02.2011;-0,6;-0,7;;0,6;67;;0,0;128;
27.02.2011;2,4;2,1;;0,6;69;;0,0;82;
28.02.2011;3,9;3,0;;0,7;79;;0,0;112;
01.03.2011;1,9;1,4;;0,7;79;;0,0;121;
02.03.2011;0,9;0,7;;0,8;68;;0,0;139;
03.03.2011;1,2;1,0;;0,9;71;;0,0;117;
04.03.2011;1,7;1,5;;1,0;81;;0,0;140;
05.03.2011;1,8;1,8;;1,1;81;;0,0;127;
06.03.2011;2,1;1,9;;1,4;66;;0,0;123;
07.03.2011;-0,3;-0,1;;1,4;58;;0,0;159;
08.03.2011;3,0;2,7;;1,3;41;;0,0;160;
09.03.2011;8,0;7,6;;1,7;49;;0,0;141;
10.03.2011;8,4;7,9;;2,7;69;;1,2;83;
11.03.2011;7,9;7,3;;3,4;78;;1,0;37;
12.03.2011;7,2;6,3;;3,6;75;;0,0;134;
13.03.2011;9,4;8,3;;4,0;66;;0,0;122;
14.03.2011;10,9;10,3;;4,9;76;;0,0;101;
15.03.2011;10,4;10,3;;5,8;83;;0,0;126;
16.03.2011;8,7;8,6;;6,2;88;;0,6;49;
17.03.2011;8,1;7,9;;6,2;95;;6,2;25;
18.03.2011;4,2;4,3;;5,7;97;;10,0;20;
19.03.2011;5,4;5,3;;5,4;77;;0,0;115;
20.03.2011;3,7;3,7;;5,2;78;;0,0;113;
21.03.2011;5,1;5,2;;5,0;73;;0,0;188;
22.03.2011;7,3;7,0;;5,4;70;;0,0;182;
23.03.2011;8,6;8,4;;6,1;71;;0,0;185;
24.03.2011;8,8;8,4;;6,3;73;;0,0;173;
25.03.2011;9,7;9,4;;6,6;72;;0,0;95;
26.03.2011;6,0;5,9;;6,8;79;;1,2;58;
27.03.2011;4,0;4,5;;6,2;80;;0,0;155;
28.03.2011;6,7;6,7;;6,3;68;;0,0;199;
29.03.2011;7,3;7,3;;6,6;71;;0,0;204;
30.03.2011;10,6;9,8;;7,0;63;;0,0;178;
31.03.2011;13,0;12,0;;7,5;69;;0,0;95;
01.04.2011;16,4;15,9;;8,4;62;;0,0;155;
02.04.2011;16,9;16,2;;9,4;69;;0,0;172;
03.04.2011;18,0;17,0;;10,1;62;;0,0;200;
04.04.2011;11,6;11,5;;10,4;90;;11,2;65;
05.04.2011;12,5;12,2;;10,0;67;;0,0;165;
06.04.2011;15,4;14,7;;10,3;68;;0,0;106;
07.04.2011;17,5;16,8;;11,0;65;;0,0;174;
08.04.2011;11,9;11,7;;10,8;58;;0,0;120;
09.04.2011;10,6;10,7;;10,5;64;;0,0;166;
10.04.2011;10,9;10,6;;10,2;64;;0,0;230;
11.04.2011;13,0;12,3;;10,3;67;;0,0;182;
12.04.2011;11,6;10,8;;10,5;59;;0,2;119;
13.04.2011;6,0;6,0;;9,7;87;;14,4;42;
14.04.2011;6,5;6,8;;8,8;93;;3,2;50;
15.04.2011;8,7;9,0;;9,0;78;;0,2;93;
16.04.2011;10,5;11,2;;9,5;71;;0,0;169;
17.04.2011;10,9;10,9;;10,1;68;;0,0;139;
18.04.2011;10,8;11,0;;10,2;68;;0,0;222;
19.04.2011;13,0;12,9;;10,5;66;;0,0;247;
20.04.2011;14,8;14,5;;11,1;67;;0,0;247;
21.04.2011;15,2;14,9;;11,6;63;;0,0;245;
22.04.2011;16,6;16,1;;12,0;62;;0,0;252;
23.04.2011;16,9;16,1;;12,4;59;;0,0;245;
24.04.2011;15,5;14,9;;12,6;51;;0,0;261;
25.04.2011;10,9;10,7;;12,3;77;;0,0;115;
26.04.2011;11,5;11,8;;11,9;87;;1,0;96;
27.04.2011;12,4;12,7;;11,7;89;;0,4;115;
28.04.2011;14,8;14,7;;12,2;78;;0,2;179;
29.04.2011;14,9;14,6;;12,5;72;;0,0;189;
30.04.2011;14,9;14,6;;12,6;65;;0,0;222;
01.05.2011;13,1;13,9;;12,9;47;;0,0;289;
02.05.2011;7,8;8,4;;12,4;82;;2,0;105;
03.05.2011;5,1;6,4;;11,5;84;;3,8;119;
04.05.2011;7,3;8,7;;10,9;70;;0,0;201;
05.05.2011;8,3;9,9;;10,9;65;;0,0;271;
06.05.2011;12,3;12,6;;11,1;58;;0,0;288;
07.05.2011;15,2;14,8;;11,7;54;;0,0;290;
08.05.2011;13,6;13,9;;12,1;69;;0,0;282;
09.05.2011;16,0;16,1;;12,6;61;;0,0;295;
10.05.2011;17,7;17,8;;13,1;60;;0,0;291;
11.05.2011;20,0;19,2;;13,6;59;;0,0;225;
12.05.2011;17,5;17,7;;14,2;76;;3,0;177;
13.05.2011;14,7;15,3;;14,2;66;;0,4;226;
14.05.2011;15,2;16,0;;14,2;70;;3,6;236;
15.05.2011;11,7;12,2;;14,3;82;;7,4;135;
16.05.2011;12,7;13,0;;13,7;72;;0,2;136;
17.05.2011;16,8;17,0;;14,0;66;;0,0;166;
18.05.2011;18,9;19,2;;14,9;65;;0,0;284;
19.05.2011;19,5;20,0;;15,8;71;;0,6;253;
20.05.2011;18,2;18,8;;16,3;77;;0,4;217;
21.05.2011;18,1;19,1;;16,5;79;;10,8;222;
22.05.2011;20,5;20,9;;16,9;68;;0,0;264;
23.05.2011;18,5;19,5;;17,5;58;;0,0;281;
24.05.2011;19,0;20,0;;17,5;58;;0,0;283;
25.05.2011;15,1;16,5;;17,4;49;;0,0;316;
26.05.2011;18,6;19,2;;17,1;61;;5,0;301;
27.05.2011;17,7;18,1;;17,6;59;;0,0;204;
28.05.2011;15,4;16,4;;17,2;60;;0,0;226;
29.05.2011;18,9;19,6;;17,0;55;;0,0;292;
30.05.2011;22,1;22,4;;17,7;55;;0,0;314;
31.05.2011;23,5;24,3;;18,6;58;;6,6;296;
01.06.2011;14,9;15,3;;18,5;87;;12,8;61;
02.06.2011;18,3;18,6;;17,5;48;;0,0;217;
03.06.2011;19,8;20,4;;17,8;56;;0,0;307;
04.06.2011;22,2;23,0;;18,6;66;;0,0;291;
05.06.2011;24,4;24,6;;19,5;62;;0,0;307;
06.06.2011;22,7;23,5;;20,1;70;;0,4;254;
07.06.2011;21,0;21,5;;20,0;78;;2,6;192;
08.06.2011;21,1;22,1;;19,9;78;;9,4;217;
09.06.2011;17,8;18,5;;19,6;58;;0,0;245;
10.06.2011;18,1;19,7;;19,0;60;;0,0;274;
11.06.2011;19,9;21,8;;19,4;64;;1,2;244;
12.06.2011;19,1;20,3;;19,5;63;;0,0;266;
13.06.2011;18,6;19,6;;19,3;68;;0,0;177;
14.06.2011;19,9;21,0;;19,1;71;;0,2;202;
15.06.2011;21,2;22,5;;19,3;68;;0,0;257;
16.06.2011;22,8;24,2;;19,9;70;;8,0;232;
17.06.2011;20,3;22,1;;20,2;58;;2,4;327;
18.06.2011;18,5;18,6;;20,0;68;;1,4;114;
19.06.2011;16,1;17,3;;19,0;65;;2,8;241;
20.06.2011;16,8;17,6;;18,7;66;;0,0;171;
21.06.2011;17,7;18,3;;18,5;87;;4,8;136;
22.06.2011;21,2;21,6;;18,9;79;;1,0;210;
23.06.2011;19,7;20,7;;19,5;62;;3,0;200;
24.06.2011;15,6;17,2;;19,1;74;;4,4;242;
25.06.2011;16,2;17,6;;18,6;63;;0,0;215;
26.06.2011;17,1;17,7;;18,5;87;;2,4;97;
27.06.2011;20,9;22,4;;18,8;69;;0,0;299;
28.06.2011;21,5;22,6;;19,6;61;;0,0;324;
29.06.2011;22,4;23,8;;19,9;54;;0,0;331;
30.06.2011;16,3;16,5;;19,8;81;;0,0;63;
01.07.2011;15,1;16,2;;18,4;67;;0,0;164;
02.07.2011;13,7;14,4;;18,0;74;;0,8;101;
03.07.2011;13,0;13,4;;17,1;96;;26,8;35;
04.07.2011;15,1;15,6;;16,7;96;;12,6;54;
05.07.2011;18,8;19,6;;17,3;83;;0,4;174;
06.07.2011;21,3;22,6;;18,3;71;;2,4;278;
07.07.2011;23,2;24,1;;19,6;67;;0,4;287;
08.07.2011;20,8;21,8;;20,3;74;;6,6;219;
09.07.2011;22,7;22,8;;20,3;69;;0,0;231;
10.07.2011;24,1;25,1;;20,8;66;;5,8;276;
11.07.2011;19,7;20,7;;21,2;81;;3,4;192;
12.07.2011;21,5;22,6;;20,9;65;;0,0;298;
13.07.2011;23,5;23,3;;21,0;68;;0,4;155;
14.07.2011;20,0;21,0;;21,1;65;;0,0;202;
15.07.2011;19,3;19,8;;20,6;55;;0,0;256;
16.07.2011;21,3;22,0;;20,6;54;;0,0;280;
17.07.2011;21,3;21,5;;20,7;63;;7,4;166;
18.07.2011;17,3;18,5;;20,4;79;;4,0;213;
19.07.2011;19,8;20,4;;20,1;65;;0,0;280;
20.07.2011;17,3;17,3;;20,1;87;;31,4;43;
21.07.2011;16,8;16,8;;19,1;84;;3,6;72;
22.07.2011;15,8;15,7;;18,6;70;;1,0;74;
23.07.2011;16,3;16,7;;18,1;58;;0,0;194;
24.07.2011;16,9;17,5;;18,2;60;;0,0;218;
25.07.2011;16,4;17,2;;18,3;67;;0,0;206;
26.07.2011;18,3;19,3;;18,5;68;;0,0;261;
27.07.2011;20,6;21,1;;19,5;67;;0,0;218;
28.07.2011;19,1;19,8;;19,7;73;;0,0;180;
29.07.2011;17,3;17,7;;19,7;80;;3,4;113;
30.07.2011;14,2;14,5;;18,7;96;;53,4;36;
31.07.2011;14,2;14,6;;17,6;95;;15,8;54;
01.08.2011;17,0;17,3;;17,7;91;;0,8;87;
02.08.2011;20,0;20,2;;18,3;79;;0,0;183;
03.08.2011;21,8;22,0;;19,0;69;;0,0;281;
04.08.2011;19,6;20,2;;19,8;94;;26,2;114;
05.08.2011;20,3;20,7;;19,9;89;;5,2;160;
06.08.2011;22,7;22,7;;20,2;80;;0,6;193;
07.08.2011;20,0;20,1;;20,6;85;;2,2;87;
08.08.2011;18,7;19,1;;20,1;70;;1,0;194;
09.08.2011;17,5;17,3;;19,6;62;;0,2;158;
10.08.2011;15,7;16,1;;19,1;67;;1,2;167;
11.08.2011;20,5;19,8;;18,9;56;;0,2;155;
12.08.2011;19,9;20,0;;19,2;69;;0,6;153;
13.08.2011;19,0;19,8;;19,4;89;;8,0;136;
14.08.2011;21,4;21,7;;19,8;82;;4,0;165;
15.08.2011;18,3;18,8;;20,1;92;;2,0;85;
16.08.2011;18,6;19,9;;19,7;83;;0,0;160;
17.08.2011;20,7;21,4;;20,0;74;;0,0;218;
18.08.2011;23,5;23,7;;20,3;69;;0,0;239;
19.08.2011;20,9;20,7;;20,8;80;;11,0;129;
20.08.2011;18,7;20,0;;20,3;70;;0,0;253;
21.08.2011;21,8;21,9;;20,1;74;;0,0;187;
22.08.2011;23,6;23,9;;20,8;76;;0,0;212;
23.08.2011;23,7;23,6;;21,1;75;;0,0;226;
24.08.2011;25,8;25,3;;21,5;69;;2,6;218;
25.08.2011;24,0;24,8;;21,9;76;;0,0;224;
26.08.2011;26,0;25,2;;22,1;73;;0,0;237;
27.08.2011;17,6;17,6;;21,9;85;;5,4;40;
28.08.2011;16,6;17,8;;20,3;74;;0,2;167;
29.08.2011;17,5;18,2;;19,9;66;;0,0;175;
30.08.2011;15,3;16,6;;19,6;63;;0,0;178;
31.08.2011;14,3;15,3;;18,8;71;;0,0;167;
01.09.2011;15,8;17,0;;18,3;73;;0,0;203;
02.09.2011;17,5;18,5;;18,4;73;;0,0;221;
03.09.2011;21,2;21,3;;18,7;69;;0,0;219;
04.09.2011;22,8;22,3;;19,3;69;;0,0;199;
05.09.2011;18,6;19,3;;19,8;95;;12,8;54;
06.09.2011;18,0;18,6;;19,1;67;;0,0;205;
07.09.2011;17,6;17,1;;19,0;64;;0,0;110;
08.09.2011;14,8;14,6;;18,5;78;;2,6;52;
09.09.2011;17,2;17,6;;18,1;77;;0,0;112;
10.09.2011;20,9;21,0;;18,6;79;;0,0;148;
11.09.2011;23,0;22,9;;19,2;77;;7,0;192;
12.09.2011;19,5;19,5;;19,5;72;;0,0;181;
13.09.2011;19,9;18,9;;19,1;73;;0,4;105;
14.09.2011;17,3;17,5;;19,0;64;;0,0;189;
15.09.2011;14,3;14,7;;18,2;72;;0,0;176;
16.09.2011;13,6;14,7;;17,5;77;;0,0;183;
17.09.2011;17,5;17,3;;17,3;76;;5,6;102;
18.09.2011;15,0;15,4;;17,7;95;;25,4;40;
19.09.2011;12,7;13,4;;17,1;90;;0,2;73;
20.09.2011;13,8;14,3;;16,8;85;;0,0;110;
21.09.2011;15,1;15,9;;16,6;81;;0,0;144;
22.09.2011;16,3;16,3;;17,0;76;;0,0;105;
23.09.2011;13,7;14,2;;17,0;80;;0,0;118;
24.09.2011;13,1;13,9;;16,3;78;;0,0;173;
25.09.2011;15,2;15,5;;16,1;79;;0,0;162;
26.09.2011;16,8;17,2;;16,3;83;;0,0;158;
27.09.2011;17,6;17,9;;16,7;85;;0,0;130;
28.09.2011;16,7;17,0;;17,2;85;;0,0;131;
29.09.2011;15,6;16,4;;16,9;79;;0,0;151;
30.09.2011;16,5;16,8;;16,6;77;;0,0;159;
01.10.2011;17,0;17,2;;16,5;77;;0,0;157;
02.10.2011;16,1;16,5;;16,4;77;;0,0;153;
03.10.2011;17,0;17,3;;16,3;80;;0,0;149;
04.10.2011;19,8;19,6;;16,8;71;;0,0;139;
05.10.2011;18,1;17,6;;17,0;70;;0,0;49;
06.10.2011;17,9;18,4;;17,0;67;;4,4;131;
07.10.2011;10,8;11,4;;16,4;77;;1,6;103;
08.10.2011;9,4;9,7;;15,4;80;;2,8;80;
09.10.2011;7,6;8,1;;14,6;83;;1,2;67;
10.10.2011;12,1;12,0;;14,0;92;;8,2;27;
11.10.2011;16,5;15,9;;14,7;79;;4,0;39;
12.10.2011;11,2;11,4;;14,8;85;;7,4;77;
13.10.2011;10,1;10,4;;14,2;77;;0,0;110;
14.10.2011;5,7;7,0;;13,4;83;;0,0;101;
15.10.2011;5,0;6,1;;12,3;81;;0,0;133;
16.10.2011;7,1;7,2;;11,7;72;;0,0;128;
17.10.2011;7,7;7,7;;11,5;67;;0,0;126;
18.10.2011;10,4;10,3;;11,4;75;;2,0;110;
19.10.2011;8,8;8,7;;11,9;77;;0,0;53;
20.10.2011;7,3;7,6;;11,7;79;;0,4;102;
21.10.2011;4,1;4,6;;11,0;88;;0,0;95;
22.10.2011;3,5;4,0;;10,4;87;;0,0;116;
23.10.2011;5,7;5,8;;9,8;80;;0,0;109;
24.10.2011;11,3;10,9;;10,3;74;;0,0;71;
25.10.2011;10,2;10,0;;10,6;78;;0,0;37;
26.10.2011;12,3;12,2;;11,0;85;;0,0;40;
27.10.2011;11,6;11,5;;11,4;81;;0,0;33;
28.10.2011;11,1;11,0;;11,6;80;;0,0;69;
29.10.2011;9,1;9,1;;11,3;90;;0,0;84;
30.10.2011;11,0;11,1;;11,3;84;;0,2;72;
31.10.2011;12,0;12,2;;11,7;85;;0,0;85;
01.11.2011;9,7;9,4;;11,7;83;;0,0;88;
02.11.2011;7,7;7,5;;10,9;87;;0,0;88;
03.11.2011;8,4;8,3;;10,5;79;;0,0;88;
04.11.2011;9,1;9,0;;10,4;77;;0,0;64;
05.11.2011;10,1;9,6;;10,2;81;;0,0;80;
06.11.2011;13,1;11,9;;10,5;69;;0,0;75;
07.11.2011;12,2;11,1;;10,6;61;;0,0;75;
08.11.2011;9,6;8,9;;10,4;78;;0,0;72;
09.11.2011;7,5;7,3;;10,0;86;;0,0;76;
10.11.2011;5,7;5,9;;9,9;87;;0,0;23;
11.11.2011;1,4;1,2;;8,9;85;;0,0;50;
12.11.2011;3,3;2,6;;8,1;76;;0,0;76;
13.11.2011;2,7;1,9;;7,5;82;;0,0;76;
14.11.2011;1,8;1,0;;7,0;86;;0,0;65;
15.11.2011;-0,9;-0,4;;6,5;95;;0,0;24;
16.11.2011;1,1;1,3;;6,4;86;;0,0;47;
17.11.2011;0,3;0,3;;6,2;85;;0,0;60;
18.11.2011;3,5;3,5;;6,1;89;;0,0;31;
19.11.2011;6,4;6,3;;6,6;86;;0,0;35;
20.11.2011;5,8;5,5;;7,1;81;;0,0;44;
21.11.2011;4,8;4,5;;6,9;82;;0,0;41;
22.11.2011;4,0;3,8;;6,8;83;;0,0;56;
23.11.2011;1,9;2,0;;6,4;87;;0,0;56;
24.11.2011;1,7;1,7;;6,0;90;;0,0;41;
25.11.2011;2,5;2,4;;5,8;85;;0,0;57;
26.11.2011;7,1;6,6;;6,0;73;;0,0;46;
27.11.2011;9,0;8,4;;6,4;66;;0,0;54;
28.11.2011;5,8;4,8;;6,7;77;;0,0;44;
29.11.2011;2,5;1,7;;5,9;83;;0,0;56;
30.11.2011;3,0;2,8;;5,6;88;;0,0;30;
01.12.2011;5,1;4,9;;5,5;85;;0,0;35;
02.12.2011;7,3;7,0;;6,1;81;;2,2;32;
03.12.2011;6,1;5,3;;6,1;78;;0,2;48;
04.12.2011;8,9;7,9;;6,4;76;;2,4;19;
05.12.2011;5,4;5,1;;6,6;77;;8,6;42;
06.12.2011;4,5;4,0;;6,0;69;;0,0;47;
07.12.2011;4,5;3,9;;5,6;77;;1,2;21;
08.12.2011;5,7;5,2;;5,6;73;;3,8;29;
09.12.2011;6,7;5,8;;5,8;73;;2,4;29;
10.12.2011;4,4;3,9;;5,5;67;;0,0;43;
11.12.2011;1,6;1,1;;5,0;73;;0,0;44;
12.12.2011;4,8;4,4;;4,5;78;;0,0;35;
13.12.2011;5,8;4,8;;4,7;72;;0,0;16;
14.12.2011;8,2;7,0;;5,0;71;;0,4;32;
15.12.2011;4,8;3,6;;5,2;71;;0,0;29;
16.12.2011;4,8;4,1;;4,7;78;;2,6;16;
17.12.2011;4,4;4,1;;4,8;79;;0,2;22;
18.12.2011;3,5;3,1;;4,8;75;;0,0;31;
19.12.2011;2,8;2,9;;4,6;69;;0,0;44;
20.12.2011;1,2;1,0;;4,3;71;;0,0;39;
21.12.2011;3,7;3,5;;4,2;86;;2,0;24;
22.12.2011;4,3;4,2;;4,5;86;;0,0;29;
23.12.2011;7,2;6,9;;4,9;92;;1,0;19;
24.12.2011;6,6;6,2;;5,4;79;;5,6;22;
25.12.2011;5,7;5,3;;5,3;78;;0,0;21;
26.12.2011;9,2;8,7;;5,5;78;;0,0;19;
27.12.2011;8,9;8,5;;6,1;82;;0,0;18;
28.12.2011;5,9;5,6;;6,3;82;;0,0;43;
29.12.2011;6,1;5,6;;5,8;67;;0,0;36;
30.12.2011;3,9;3,5;;5,5;82;;2,6;21;
31.12.2011;3,9;3,6;;5,2;77;;0,2;39;
01.01.2012;5,8;5,7;;5,2;94;;0,0;20;
02.01.2012;10,0;8,9;;5,7;83;;1,2;19;
03.01.2012;7,4;6,6;;5,9;67;;0,0;45;
04.01.2012;7,7;6,9;;5,9;63;;0,2;35;
05.01.2012;5,9;5,3;;5,6;75;;3,4;20;
06.01.2012;3,6;3,4;;5,4;76;;4,8;20;
07.01.2012;4,8;4,5;;5,1;81;;3,2;19;
08.01.2012;5,0;4,8;;5,3;85;;4,0;22;
09.01.2012;4,5;4,5;;5,4;89;;2,2;24;
10.01.2012;6,2;5,9;;5,5;78;;0,4;30;
11.01.2012;7,7;7,4;;5,6;76;;0,0;31;
12.01.2012;8,5;8,1;;6,0;73;;2,8;37;
13.01.2012;3,7;3,6;;5,8;79;;1,2;29;
14.01.2012;2,8;2,9;;5,2;73;;0,0;33;
15.01.2012;0,4;0,8;;4,7;79;;0,0;39;
16.01.2012;-0,1;0,2;;4,2;89;;1,2;27;
17.01.2012;2,2;2,2;;4,0;90;;1,4;18;
18.01.2012;3,2;2,5;;4,0;64;;0,0;59;
